placement_id,date,impressions,house,komoona_served,served,nominal_disc,rel_fill,rel_disc,rel_lost,is_bad,rank_imps,rank_fill,,
702cf021b8ace6f8cc306ecb0c5c8ff3,9/27/2015,31326010,14664085,13076062,14325453,2336472,0.457302191,0.0746,0.0872,FALSE,5,1,,
702cf021b8ace6f8cc306ecb0c5c8ff3,9/28/2015,30761696,14219349,12687255,14123000,2419347,0.459109927,0.0786,0.1017,FALSE,5,1,,
702cf021b8ace6f8cc306ecb0c5c8ff3,9/29/2015,28088883,13034830,11058481,12482514,2571539,0.444393392,0.0916,0.1141,FALSE,5,1,,
702cf021b8ace6f8cc306ecb0c5c8ff3,9/30/2015,26398520,12458143,9775169,11079461,2860916,0.419700082,0.1084,0.1177,FALSE,5,1,,
702cf021b8ace6f8cc306ecb0c5c8ff3,10/1/2015,25718784,11703008,9839697,10523117,3492659,0.409160752,0.1358,0.0649,FALSE,5,1,,
702cf021b8ace6f8cc306ecb0c5c8ff3,10/2/2015,26019186,11902554,10086764,10952860,3163772,0.420953215,0.1216,0.0791,FALSE,5,1,,
702cf021b8ace6f8cc306ecb0c5c8ff3,10/3/2015,28392741,12793401,11172799,12229808,3369532,0.430737138,0.1187,0.0864,FALSE,5,1,,
702cf021b8ace6f8cc306ecb0c5c8ff3,10/4/2015,30602589,12980437,13090374,14176714,3445438,0.463252112,0.1126,0.0766,FALSE,5,1,,
702cf021b8ace6f8cc306ecb0c5c8ff3,10/5/2015,30679345,13223572,12166885,13479576,3976197,0.439369745,0.1296,0.0974,FALSE,5,1,,
702cf021b8ace6f8cc306ecb0c5c8ff3,10/6/2015,27085902,12067134,9680775,11058581,3960187,0.408278115,0.1462,0.1246,FALSE,5,1,,
702cf021b8ace6f8cc306ecb0c5c8ff3,10/7/2015,27518003,11359858,10708852,12323047,3835098,0.447817634,0.1394,0.131,FALSE,5,1,,
702cf021b8ace6f8cc306ecb0c5c8ff3,10/8/2015,28646766,12162973,10876308,12421127,4062666,0.433596134,0.1418,0.1244,FALSE,5,1,,
702cf021b8ace6f8cc306ecb0c5c8ff3,10/9/2015,28120525,12206032,10270895,11762159,4152334,0.41827665,0.1477,0.1268,FALSE,5,1,,
702cf021b8ace6f8cc306ecb0c5c8ff3,10/10/2015,28134799,11992570,10468859,12123873,4018356,0.430920903,0.1428,0.1365,FALSE,5,1,,
702cf021b8ace6f8cc306ecb0c5c8ff3,10/11/2015,30538037,12002474,12338225,14180868,4354695,0.464367372,0.1426,0.1299,FALSE,5,1,,
702cf021b8ace6f8cc306ecb0c5c8ff3,10/12/2015,30037976,11284143,12211035,14158693,4595140,0.471359755,0.153,0.1376,FALSE,5,1,,
92450edc679fe9402d6e881e9421e965,7/5/2015,1522718,1041943,354141,383005,97770,0.251527203,0.0642,0.0754,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,7/6/2015,1799557,1277984,334776,359651,161922,0.199855298,0.09,0.0692,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,7/7/2015,1462240,1049572,258041,275601,137067,0.188478636,0.0937,0.0637,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,7/8/2015,1074673,783350,189464,207858,83465,0.193415113,0.0777,0.0885,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,7/9/2015,1117735,856876,168606,186137,74722,0.166530528,0.0669,0.0942,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,7/10/2015,1053267,789640,185384,201549,62078,0.191356038,0.0589,0.0802,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,7/11/2015,744368,566062,126956,140716,37590,0.189040904,0.0505,0.0978,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,7/12/2015,1062563,797535,192858,209277,55751,0.19695491,0.0525,0.0785,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,7/13/2015,1242899,857968,272346,288400,96531,0.232038162,0.0777,0.0557,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,7/14/2015,567636,342365,171129,179283,45988,0.31584149,0.081,0.0455,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,7/15/2015,113450,37097,28469,30289,46064,0.266981049,0.406,0.0601,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,7/16/2015,80312,23712,19011,20520,36080,0.255503536,0.4492,0.0735,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,7/17/2015,65483,28525,28325,30516,6442,0.46601408,0.0984,0.0718,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,7/18/2015,62251,35212,19034,20916,6123,0.335994602,0.0984,0.09,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,7/19/2015,67773,36908,23089,24776,6089,0.365573311,0.0898,0.0681,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,7/20/2015,256566,126590,98973,107434,22542,0.418738258,0.0879,0.0788,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,7/21/2015,778421,332301,346126,376854,69266,0.484126199,0.089,0.0815,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,7/22/2015,758953,272496,382743,415709,70748,0.54774011,0.0932,0.0793,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,7/23/2015,760301,292435,365118,398530,69336,0.524173978,0.0912,0.0838,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,7/24/2015,612872,238426,298003,324144,50302,0.528893472,0.0821,0.0806,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,7/25/2015,382179,169741,170849,185553,26885,0.485513333,0.0703,0.0792,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,7/26/2015,416915,206911,166775,180983,29021,0.434100476,0.0696,0.0785,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,7/27/2015,516565,237902,212485,233038,45625,0.451130061,0.0883,0.0882,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,7/28/2015,489569,227901,196873,215842,45826,0.440881673,0.0936,0.0879,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,7/29/2015,539585,228016,243215,268150,43419,0.496955994,0.0805,0.093,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,7/30/2015,419996,179728,189953,204887,35381,0.487830836,0.0842,0.0729,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,7/31/2015,390990,172831,168299,182887,35272,0.467753651,0.0902,0.0798,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,8/1/2015,365638,195559,130487,141048,29031,0.385758592,0.0794,0.0749,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,8/2/2015,461843,264360,28150,161274,36209,0.349196588,0.0784,0.8255,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,8/3/2015,584505,298756,183981,231832,53917,0.396629627,0.0922,0.2064,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,8/4/2015,535827,262418,200410,222476,50933,0.415201175,0.0951,0.0992,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,8/5/2015,483576,248640,173645,192893,42043,0.398888696,0.0869,0.0998,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,8/6/2015,370081,178768,145724,159315,31998,0.430486839,0.0865,0.0853,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,8/7/2015,334653,159851,131061,145396,29406,0.434467941,0.0879,0.0986,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,8/8/2015,249877,140045,79284,88362,21470,0.353621982,0.0859,0.1027,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,8/9/2015,305606,161275,107188,117109,27222,0.383202555,0.0891,0.0847,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,8/10/2015,133506,54682,57059,68297,10527,0.511565023,0.0789,0.1645,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,8/11/2015,20,17,1,1,2,0.05,0.1,0,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,8/12/2015,15,7,4,5,3,0.333333333,0.2,0.2,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,8/13/2015,18,15,3,5,-2,0.277777778,-0.1111,0.4,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,8/14/2015,16,7,7,8,1,0.5,0.0625,0.125,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,8/15/2015,12,5,2,4,3,0.333333333,0.25,0.5,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,8/16/2015,20368,13702,3624,4424,2242,0.217203456,0.1101,0.1808,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,8/17/2015,54147,32427,13767,15329,6391,0.28309971,0.118,0.1019,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,8/18/2015,14884,8422,4334,4774,1688,0.320747111,0.1134,0.0922,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,8/19/2015,12,8,1,2,2,0.166666667,0.1667,0.5,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,8/20/2015,83438,44615,24302,29405,9418,0.352417364,0.1129,0.1735,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,8/21/2015,97566,44994,31533,39262,13310,0.402414776,0.1364,0.1969,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,8/22/2015,70871,36821,20654,24880,9170,0.351060377,0.1294,0.1699,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,8/23/2015,79983,46438,19462,23521,10024,0.294074991,0.1253,0.1726,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,8/24/2015,99766,54297,25479,31641,13828,0.317152136,0.1386,0.1947,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,8/25/2015,107573,58796,28128,34242,14535,0.318314075,0.1351,0.1786,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,8/26/2015,98612,60831,21965,25991,11790,0.263568328,0.1196,0.1549,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,8/27/2015,121737,69923,29173,35330,16484,0.290215793,0.1354,0.1743,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,8/28/2015,125790,72519,30533,36737,16534,0.292050242,0.1314,0.1689,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,8/29/2015,130975,82242,27856,32118,16615,0.245222371,0.1269,0.1327,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,8/30/2015,132893,87750,24972,28913,16230,0.217566012,0.1221,0.1363,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,8/31/2015,130380,78047,29757,33473,18860,0.256734162,0.1447,0.111,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,9/1/2015,117201,70046,27524,31534,15621,0.269059138,0.1333,0.1272,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,9/2/2015,96187,54632,23741,28493,13062,0.296225062,0.1358,0.1668,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,9/3/2015,110570,59960,28884,33855,16755,0.306186126,0.1515,0.1468,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,9/4/2015,124302,67280,32992,38971,18051,0.313518688,0.1452,0.1534,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,9/5/2015,130377,78655,28561,33714,18008,0.258588555,0.1381,0.1528,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,9/6/2015,142219,90749,26924,31561,19909,0.221918309,0.14,0.1469,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,9/7/2015,177733,117497,32146,37293,22943,0.209825975,0.1291,0.138,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,9/8/2015,153327,91678,34730,40741,20908,0.265713149,0.1364,0.1475,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,9/9/2015,156198,90444,37865,44799,20955,0.28680905,0.1342,0.1548,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,9/10/2015,191278,102057,54392,63937,25284,0.334262173,0.1322,0.1493,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,9/11/2015,205884,106919,62918,73677,25288,0.357856851,0.1228,0.146,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,9/12/2015,168972,93355,48494,55215,20402,0.326770116,0.1207,0.1217,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,9/13/2015,152223,88434,38931,45297,18492,0.297570012,0.1215,0.1405,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,9/14/2015,154565,90864,38336,44735,18966,0.289425161,0.1227,0.143,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,9/15/2015,131035,79629,30804,35548,15858,0.271286298,0.121,0.1335,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,9/16/2015,141772,82374,36635,43487,15911,0.306738989,0.1122,0.1576,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,9/17/2015,197703,111232,45529,56272,30199,0.284628964,0.1527,0.1909,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,9/18/2015,401107,208439,95318,116301,76367,0.289950063,0.1904,0.1804,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,9/19/2015,461012,258356,95354,115516,87140,0.250570484,0.189,0.1745,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,9/20/2015,473020,278127,89537,109559,85334,0.231615999,0.1804,0.1828,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,9/21/2015,881262,398736,254929,310677,171849,0.352536476,0.195,0.1794,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,9/22/2015,13063249,7452395,2464475,3005578,2605276,0.230078903,0.1994,0.18,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,9/23/2015,14337804,7913819,3053254,3771293,2652692,0.263031424,0.185,0.1904,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,9/24/2015,10532043,5958668,2143170,2670936,1902439,0.25360094,0.1806,0.1976,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,9/25/2015,7951595,3629481,2250271,2767441,1554673,0.34803596,0.1955,0.1869,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,9/26/2015,4807194,2197398,1302154,1651697,958099,0.343588588,0.1993,0.2116,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,9/27/2015,5296703,2474712,1346692,1683197,1138794,0.317782024,0.215,0.1999,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,9/28/2015,8224273,3853305,2042269,2595477,1775491,0.315587408,0.2159,0.2131,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,9/29/2015,6708563,3010918,1729600,2227903,1469742,0.332098394,0.2191,0.2237,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,9/30/2015,6320410,2945013,1619036,2035161,1340236,0.321998256,0.212,0.2045,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,10/1/2015,10478788,6907021,1299509,1550652,2021115,0.147980091,0.1929,0.162,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,10/2/2015,9379562,6127837,1159424,1414594,1837131,0.150816637,0.1959,0.1804,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,10/3/2015,5984823,3649192,820970,1185828,1149803,0.198139193,0.1921,0.3077,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,10/4/2015,5947901,3695886,770373,994006,1258009,0.167118787,0.2115,0.225,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,10/5/2015,8178229,5326237,1078492,1266539,1585453,0.154867148,0.1939,0.1485,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,10/6/2015,9060034,5830768,1058502,1385078,1844188,0.152877793,0.2036,0.2358,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,10/7/2015,10945946,6953758,1367336,1831558,2160630,0.16732752,0.1974,0.2535,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,10/8/2015,11875566,7585740,1445042,1981111,2308715,0.166822449,0.1944,0.2706,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,10/9/2015,13962600,8802836,1786001,2262335,2897429,0.162028204,0.2075,0.2105,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,10/10/2015,10103883,6387594,1270875,1689452,2026837,0.167208191,0.2006,0.2478,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,10/11/2015,11286293,7372586,1238077,1686150,2227557,0.149398035,0.1974,0.2657,FALSE,4,4,,
92450edc679fe9402d6e881e9421e965,10/12/2015,16468870,10705022,1932227,2280835,3483013,0.138493716,0.2115,0.1528,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,7/15/2015,51232,0,4073,4437,46795,0.086606027,0.9134,0.082,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,7/16/2015,168192,70164,25924,28805,69223,0.171262605,0.4116,0.1,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,7/17/2015,179608,122136,38378,39717,17755,0.221131575,0.0989,0.0337,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,7/18/2015,155296,121050,21335,23056,11190,0.148464867,0.0721,0.0746,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,7/19/2015,159621,125539,21243,22794,11288,0.142800759,0.0707,0.068,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,7/20/2015,426584,337616,52432,55547,33421,0.13021351,0.0783,0.0561,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,7/21/2015,1173648,815919,239890,256176,101553,0.218273281,0.0865,0.0636,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,7/22/2015,1177513,721716,324586,340938,114859,0.289540752,0.0975,0.048,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,7/23/2015,1180498,721024,328110,351299,108175,0.297585426,0.0916,0.066,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,7/24/2015,975869,542344,314462,334676,98849,0.342951769,0.1013,0.0604,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,7/25/2015,780511,418053,281447,299902,62556,0.384238018,0.0801,0.0615,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,7/26/2015,839398,456295,296733,313404,69699,0.37336758,0.083,0.0532,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,7/27/2015,1105129,614009,338851,359968,131152,0.32572487,0.1187,0.0587,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,7/28/2015,1230051,584604,468922,502914,142533,0.408856218,0.1159,0.0676,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,7/29/2015,997868,484006,381933,403657,110205,0.404519435,0.1104,0.0538,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,7/30/2015,985784,452244,410616,419341,114199,0.42538832,0.1158,0.0208,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,7/31/2015,976828,452161,395683,420802,103865,0.43078413,0.1063,0.0597,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,8/1/2015,788403,405110,299525,318135,65158,0.403518251,0.0826,0.0585,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,8/2/2015,968365,568364,58630,322438,77563,0.332971555,0.0801,0.8182,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,8/3/2015,1504577,855786,394791,497878,150913,0.330908953,0.1003,0.2071,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,8/4/2015,1361985,796368,388156,425362,140255,0.312310341,0.103,0.0875,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,8/5/2015,1282261,784294,351700,385584,112383,0.30070633,0.0876,0.0879,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,8/6/2015,1033178,615769,308786,331646,85763,0.320995995,0.083,0.0689,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,8/7/2015,1128208,648517,356346,386622,93069,0.34268681,0.0825,0.0783,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,8/8/2015,697712,383755,240844,262197,51760,0.375795457,0.0742,0.0814,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,8/9/2015,974493,545191,324011,354367,74935,0.363642427,0.0769,0.0857,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,8/10/2015,540584,275367,186460,219414,45803,0.405883267,0.0847,0.1502,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,8/11/2015,223627,147627,46664,51634,24366,0.230893407,0.109,0.0963,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,8/12/2015,338230,214283,74308,82552,41395,0.244070603,0.1224,0.0999,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,8/13/2015,407485,262087,89555,103311,42087,0.253533259,0.1033,0.1332,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,8/14/2015,672570,374092,204106,224165,74313,0.333296162,0.1105,0.0895,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,8/15/2015,434868,229498,149091,160811,44559,0.369792673,0.1025,0.0729,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,8/16/2015,531824,280215,176114,190871,60738,0.358898809,0.1142,0.0773,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,8/17/2015,609676,328991,188548,203885,76800,0.334415329,0.126,0.0752,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,8/18/2015,139234,67479,50615,54043,17712,0.388145137,0.1272,0.0634,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,8/19/2015,59,39,11,15,5,0.254237288,0.0847,0.2667,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,8/20/2015,1521061,927987,306861,347397,245677,0.228391235,0.1615,0.1167,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,8/21/2015,2145877,1155482,462750,541906,448489,0.25253358,0.209,0.1461,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,8/22/2015,1292665,666950,326296,379718,245997,0.293748187,0.1903,0.1407,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,8/23/2015,1346386,719413,322287,373697,253276,0.277555619,0.1881,0.1376,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,8/24/2015,2140605,1152450,429568,507593,480562,0.237125953,0.2245,0.1537,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,8/25/2015,1925725,1019682,447616,510999,395044,0.265354087,0.2051,0.124,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,8/26/2015,1552314,930301,315764,356544,265469,0.229685489,0.171,0.1144,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,8/27/2015,1918693,1073834,420517,481196,363663,0.250793639,0.1895,0.1261,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,8/28/2015,1853349,1028910,416922,475913,348526,0.256785419,0.1881,0.124,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,8/29/2015,1338904,719606,364277,410016,209282,0.30623256,0.1563,0.1116,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,8/30/2015,1309422,719818,345362,386165,203439,0.294912564,0.1554,0.1057,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,8/31/2015,1974831,1089342,429461,477987,407502,0.242039445,0.2063,0.1015,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,9/1/2015,2054660,1234880,394655,437145,382635,0.212757829,0.1862,0.0972,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,9/2/2015,2198215,1273268,480501,539516,385431,0.245433681,0.1753,0.1094,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,9/3/2015,2541043,1411501,594982,665459,464083,0.261884195,0.1826,0.1059,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,9/4/2015,2666355,1432651,667962,757424,476280,0.2840672,0.1786,0.1181,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,9/5/2015,1714844,908510,477050,531879,274455,0.310161741,0.16,0.1031,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,9/6/2015,1787301,976424,467397,516374,294503,0.288912724,0.1648,0.0948,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,9/7/2015,2376238,1371908,559762,619053,385277,0.260518096,0.1621,0.0958,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,9/8/2015,3255449,1932134,655297,735678,587637,0.225983574,0.1805,0.1093,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,9/9/2015,3880216,2311110,818277,920636,648470,0.237264111,0.1671,0.1112,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,9/10/2015,4174107,2112284,1235549,1380779,681044,0.330796264,0.1632,0.1052,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,9/11/2015,4450231,2183668,1432919,1575885,690678,0.354113079,0.1552,0.0907,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,9/12/2015,2566060,1087445,1025727,1112840,365775,0.433676531,0.1425,0.0783,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,9/13/2015,1845694,824143,669357,744452,277099,0.4033453,0.1501,0.1009,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,9/14/2015,2762042,1408576,755372,828464,525002,0.299946199,0.1901,0.0882,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,9/15/2015,2262422,1039478,718665,796144,426800,0.351898983,0.1886,0.0973,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,9/16/2015,2446644,1034588,894831,988091,423965,0.403855649,0.1733,0.0944,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,9/17/2015,3283006,1516854,1059035,1194314,571838,0.363786725,0.1742,0.1133,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,9/18/2015,7146086,3673802,1729862,1924478,1547806,0.269305183,0.2166,0.1011,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,9/19/2015,5477438,2816561,1372112,1525610,1135267,0.278526201,0.2073,0.1006,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,9/20/2015,4766968,2303463,1312154,1438207,1025298,0.301702676,0.2151,0.0876,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,9/21/2015,6385390,3282942,1371280,1550958,1551490,0.242891664,0.243,0.1158,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,9/22/2015,6655693,3810252,1137691,1309960,1535481,0.196817972,0.2307,0.1315,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,9/23/2015,7487105,4448407,1125352,1272926,1765772,0.17001578,0.2358,0.1159,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,9/24/2015,5875460,3473297,852524,1031243,1370920,0.175516981,0.2333,0.1733,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,9/25/2015,4965424,2697268,943974,1118312,1149844,0.22521984,0.2316,0.1559,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,9/26/2015,2771257,1449191,625048,714321,607745,0.257760648,0.2193,0.125,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,9/27/2015,2822036,1521057,596196,679733,621246,0.240866169,0.2201,0.1229,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,9/28/2015,4668863,2622978,774683,913815,1132070,0.195725383,0.2425,0.1523,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,9/29/2015,3773622,2070791,596587,707374,995457,0.187452267,0.2638,0.1566,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,9/30/2015,3686409,2015622,653244,760007,910780,0.20616459,0.2471,0.1405,FALSE,4,4,,
a919891114629cfcaf30ddb1eaf63f3e,10/1/2015,4935411,3270677,362053,423228,1241506,0.085753345,0.2516,0.1445,FALSE,4,4,,
