PlacementId,Date,Network,Order,GlobalChain,GlobalType,GlobalImpressions,GlobalServed,GlobalIncome,GlobalFill,GlobalEcpm,GlobalRcpm,ExperimentChain,ExperimentType,ExperimentImpressions,ExperimentServed,ExperimentIncome,ExperimentFill,ExperimentEcpm,ExperimentRcpm
fc33ea6260add1d1d8b24d1df509a452,2015-06-25,Pubmatic,0,p43=0.50:p47=0.50:p17=0.40:p49=0.30,BestChain,6200604,272959,208.908,0.04402136,0.7653458,0.03369156,p21=0.5:p61=0.5:p56=0.4:p36=0.3:p27=0.3,ExperimentClone,79886,2075,1.62,0.02597451,0.7807229,0.0202789
fc33ea6260add1d1d8b24d1df509a452,2015-06-25,Pubmatic,1,p43=0.50:p47=0.50:p17=0.40:p49=0.30,BestChain,5038498,73353,48.852,0.01455851,0.665985,0.009695747,p21=0.5:p61=0.5:p56=0.4:p36=0.3:p27=0.3,ExperimentClone,66139,623,0.432,0.009419556,0.693419,0.006531699
fc33ea6260add1d1d8b24d1df509a452,2015-06-25,Pubmatic,2,p43=0.50:p47=0.50:p17=0.40:p49=0.30,BestChain,4220374,83723,41.652,0.01983782,0.4974977,0.009869267,p21=0.5:p61=0.5:p56=0.4:p36=0.3:p27=0.3,ExperimentClone,55689,887,0.441,0.01592774,0.4971815,0.007918979
fc33ea6260add1d1d8b24d1df509a452,2015-06-25,Pubmatic,3,p43=0.50:p47=0.50:p17=0.40:p49=0.30,BestChain,3516153,67501,28.116,0.0191974,0.4165272,0.007996239,p21=0.5:p61=0.5:p56=0.4:p36=0.3:p27=0.3,ExperimentClone,46580,539,0.252,0.01157149,0.4675325,0.005410047
fc33ea6260add1d1d8b24d1df509a452,2015-07-09,Pubmatic,0,p68=0.15,Learning,1937,133,0.045,0.06866288,0.3383459,0.0232318,p41=0.15,LearningExperiment,1138,56,0.018,0.04920914,0.3214286,0.01581722
fc33ea6260add1d1d8b24d1df509a452,2015-07-09,Pubmatic,0,p8=0.65:p1=0.45,Learning,1401,30,0.018,0.02141328,0.6,0.01284797,p67=0.65:p40=0.45,LearningExperiment,912,14,0.009,0.01535088,0.6428571,0.009868421
fc33ea6260add1d1d8b24d1df509a452,2015-07-09,Pubmatic,1,p8=0.65:p1=0.45,Learning,1217,27,0.018,0.0221857,0.6666666,0.01479047,p67=0.65:p40=0.45,LearningExperiment,790,12,0.009,0.01518987,0.7499999,0.0113924
fc33ea6260add1d1d8b24d1df509a452,2015-07-09,Pubmatic,0,p10=1.25,Learning,1469,13,0.018,0.008849557,1.384615,0.01225323,p25=1.25,LearningExperiment,1046,11,0.018,0.01051625,1.636364,0.01720841
fc33ea6260add1d1d8b24d1df509a452,2015-07-09,Pubmatic,0,p21=0.50:p61=0.50:p48=0.40:p66=0.30,BestChain,1217069,33673,21.447,0.02766729,0.6369198,0.01762185,p2=0.5:p15=0.5:p60=0.4:p26=0.3:p72=0.3,ExperimentClone,10976,206,0.135,0.01876822,0.6553398,0.01229956
fc33ea6260add1d1d8b24d1df509a452,2015-07-09,Pubmatic,1,p21=0.50:p61=0.50:p48=0.40:p66=0.30,BestChain,1005887,11547,6.903,0.01147942,0.5978176,0.0068626,p2=0.5:p15=0.5:p60=0.4:p26=0.3:p72=0.3,ExperimentClone,9154,81,0.045,0.008848591,0.5555556,0.004915884
fc33ea6260add1d1d8b24d1df509a452,2015-07-09,Pubmatic,2,p21=0.50:p61=0.50:p48=0.40:p66=0.30,BestChain,890866,12045,5.607,0.01352055,0.4655043,0.006293876,p2=0.5:p15=0.5:p60=0.4:p26=0.3:p72=0.3,ExperimentClone,7712,82,0.045,0.01063278,0.5487805,0.005835062
fc33ea6260add1d1d8b24d1df509a452,2015-07-09,Pubmatic,3,p21=0.50:p61=0.50:p48=0.40:p66=0.30,BestChain,892828,11148,4.185,0.01248617,0.3754036,0.004687353,p2=0.5:p15=0.5:p60=0.4:p26=0.3:p72=0.3,ExperimentClone,7388,69,0.027,0.009339469,0.3913043,0.003654575
fc33ea6260add1d1d8b24d1df509a452,2015-06-29,Pubmatic,0,p2=0.15,Learning,16927,1384,0.504,0.08176287,0.3641618,0.02977492,p68=0.15,LearningExperiment,13126,793,0.288,0.06041444,0.3631778,0.02194118
fc33ea6260add1d1d8b24d1df509a452,2015-06-29,Pubmatic,0,p67=0.65:p1=0.45,Learning,15035,404,0.342,0.02687063,0.8465347,0.02274692,p8=0.65:p5=0.45,LearningExperiment,12886,264,0.225,0.02048735,0.8522727,0.01746081
fc33ea6260add1d1d8b24d1df509a452,2015-06-29,Pubmatic,1,p67=0.65:p1=0.45,Learning,12942,198,0.108,0.01529903,0.5454546,0.008344924,p8=0.65:p5=0.45,LearningExperiment,11129,134,0.081,0.01204061,0.6044776,0.007278282
fc33ea6260add1d1d8b24d1df509a452,2015-06-29,Pubmatic,0,p72=1.25,Learning,12731,248,0.333,0.01948001,1.342742,0.02615663,p25=1.25,LearningExperiment,14240,188,0.243,0.01320225,1.292553,0.01706461
fc33ea6260add1d1d8b24d1df509a452,2015-06-29,Pubmatic,0,p43=0.50:p47=0.50:p17=0.40:p49=0.30,BestChain,9445078,379572,285.102,0.04018728,0.7511144,0.03018524,p21=0.5:p61=0.5:p56=0.4:p36=0.3:p27=0.3,ExperimentClone,130866,2994,2.187,0.02287836,0.7304609,0.01671175
fc33ea6260add1d1d8b24d1df509a452,2015-06-29,Pubmatic,1,p43=0.50:p47=0.50:p17=0.40:p49=0.30,BestChain,7705680,110811,74.061,0.01438043,0.6683542,0.009611221,p21=0.5:p61=0.5:p56=0.4:p36=0.3:p27=0.3,ExperimentClone,108691,1020,0.72,0.009384402,0.7058824,0.006624284
fc33ea6260add1d1d8b24d1df509a452,2015-06-29,Pubmatic,2,p43=0.50:p47=0.50:p17=0.40:p49=0.30,BestChain,6455639,111333,56.79,0.01724585,0.5100914,0.00879696,p21=0.5:p61=0.5:p56=0.4:p36=0.3:p27=0.3,ExperimentClone,91521,1044,0.567,0.01140722,0.5431034,0.006195299
fc33ea6260add1d1d8b24d1df509a452,2015-06-29,Pubmatic,3,p43=0.50:p47=0.50:p17=0.40:p49=0.30,BestChain,5392660,102250,41.814,0.01896096,0.4089389,0.007753873,p21=0.5:p61=0.5:p56=0.4:p36=0.3:p27=0.3,ExperimentClone,76904,987,0.432,0.01283418,0.43769,0.005617393
fc33ea6260add1d1d8b24d1df509a452,2015-06-26,Pubmatic,0,p2=0.15,Learning,4895,502,0.18,0.1025536,0.3585657,0.03677222,p68=0.15,LearningExperiment,4294,367,0.144,0.0854681,0.3923706,0.03353516
fc33ea6260add1d1d8b24d1df509a452,2015-06-26,Pubmatic,0,p67=0.65:p1=0.45,Learning,4786,141,0.117,0.02946093,0.8297873,0.0244463,p8=0.65:p5=0.45,LearningExperiment,3540,88,0.072,0.02485876,0.8181818,0.02033898
fc33ea6260add1d1d8b24d1df509a452,2015-06-26,Pubmatic,1,p67=0.65:p1=0.45,Learning,4074,90,0.054,0.02209131,0.6,0.01325479,p8=0.65:p5=0.45,LearningExperiment,3037,46,0.027,0.01514653,0.5869566,0.008890352
fc33ea6260add1d1d8b24d1df509a452,2015-06-26,Pubmatic,0,p72=1.25,Learning,5255,112,0.153,0.02131304,1.366071,0.02911513,p25=1.25,LearningExperiment,3187,38,0.045,0.01192344,1.184211,0.01411986
fc33ea6260add1d1d8b24d1df509a452,2015-06-26,Pubmatic,0,p43=0.50:p47=0.50:p17=0.40:p49=0.30,BestChain,3061740,149701,114.372,0.04889409,0.7640029,0.03735523,p21=0.5:p61=0.5:p56=0.4:p36=0.3:p27=0.3,ExperimentClone,38309,1026,0.801,0.02678222,0.7807018,0.02090893
fc33ea6260add1d1d8b24d1df509a452,2015-06-26,Pubmatic,1,p43=0.50:p47=0.50:p17=0.40:p49=0.30,BestChain,2475233,42145,27.774,0.01702668,0.6590106,0.01122076,p21=0.5:p61=0.5:p56=0.4:p36=0.3:p27=0.3,ExperimentClone,31690,336,0.234,0.01060271,0.6964285,0.007384033
fc33ea6260add1d1d8b24d1df509a452,2015-06-26,Pubmatic,2,p43=0.50:p47=0.50:p17=0.40:p49=0.30,BestChain,2068125,46589,22.977,0.02252717,0.4931851,0.01111006,p21=0.5:p61=0.5:p56=0.4:p36=0.3:p27=0.3,ExperimentClone,26651,415,0.216,0.01557165,0.5204819,0.008104762
fc33ea6260add1d1d8b24d1df509a452,2015-06-26,Pubmatic,3,p43=0.50:p47=0.50:p17=0.40:p49=0.30,BestChain,1718305,38356,15.633,0.022322,0.4075764,0.00909792,p21=0.5:p61=0.5:p56=0.4:p36=0.3:p27=0.3,ExperimentClone,22299,293,0.126,0.0131396,0.4300341,0.005650477
fc33ea6260add1d1d8b24d1df509a452,2015-07-08,Pubmatic,0,p8=0.65:p1=0.45,Learning,1768,26,0.027,0.01470588,1.038462,0.01527149,p67=0.65:p40=0.45,LearningExperiment,1095,10,0.009,0.00913242,0.9,0.008219178
fc33ea6260add1d1d8b24d1df509a452,2015-07-08,Pubmatic,1,p8=0.65:p1=0.45,Learning,1540,14,0.009,0.009090909,0.6428571,0.005844156,p67=0.65:p40=0.45,LearningExperiment,960,8,0.009,0.008333334,1.125,0.009374999
fc33ea6260add1d1d8b24d1df509a452,2015-07-08,Pubmatic,0,p68=0.15,Learning,2128,123,0.036,0.05780075,0.2926829,0.01691729,p41=0.15,LearningExperiment,1443,54,0.018,0.03742204,0.3333333,0.01247401
fc33ea6260add1d1d8b24d1df509a452,2015-07-08,Pubmatic,0,p10=1.25,Learning,1845,17,0.018,0.009214092,1.058823,0.009756098,p25=1.25,LearningExperiment,1270,3,0,0.002362205,0,0
fc33ea6260add1d1d8b24d1df509a452,2015-07-08,Pubmatic,0,p21=0.50:p61=0.50:p48=0.40:p66=0.30,BestChain,1441393,32014,20.259,0.02221046,0.6328169,0.01405515,p2=0.5:p15=0.5:p60=0.4:p26=0.3:p72=0.3,ExperimentClone,12853,194,0.126,0.01509375,0.6494846,0.009803159
fc33ea6260add1d1d8b24d1df509a452,2015-07-08,Pubmatic,1,p21=0.50:p61=0.50:p48=0.40:p66=0.30,BestChain,1197972,12481,7.425,0.01041844,0.5949042,0.006197975,p2=0.5:p15=0.5:p60=0.4:p26=0.3:p72=0.3,ExperimentClone,10760,80,0.054,0.007434944,0.675,0.005018588
fc33ea6260add1d1d8b24d1df509a452,2015-07-08,Pubmatic,2,p21=0.50:p61=0.50:p48=0.40:p66=0.30,BestChain,1007668,12832,6.084,0.01273435,0.4741272,0.006037703,p2=0.5:p15=0.5:p60=0.4:p26=0.3:p72=0.3,ExperimentClone,9078,77,0.045,0.008482045,0.5844156,0.004957039
fc33ea6260add1d1d8b24d1df509a452,2015-07-08,Pubmatic,3,p21=0.50:p61=0.50:p48=0.40:p66=0.30,BestChain,937047,11987,4.563,0.01279231,0.3806624,0.004869553,p2=0.5:p15=0.5:p60=0.4:p26=0.3:p72=0.3,ExperimentClone,7649,83,0.036,0.01085109,0.4337349,0.004706497
fc33ea6260add1d1d8b24d1df509a452,2015-06-28,Pubmatic,0,p2=0.15,Learning,22269,2278,0.783,0.1022947,0.3437226,0.03516098,p68=0.15,LearningExperiment,19065,1461,0.477,0.07663257,0.3264887,0.02501967
fc33ea6260add1d1d8b24d1df509a452,2015-06-28,Pubmatic,0,p67=0.65:p1=0.45,Learning,19363,604,0.531,0.03119351,0.8791391,0.02742344,p8=0.65:p5=0.45,LearningExperiment,17927,362,0.297,0.020193,0.820442,0.01656719
fc33ea6260add1d1d8b24d1df509a452,2015-06-28,Pubmatic,1,p67=0.65:p1=0.45,Learning,16615,286,0.162,0.01721336,0.5664335,0.009750226,p8=0.65:p5=0.45,LearningExperiment,15527,245,0.144,0.01577897,0.5877551,0.009274167
fc33ea6260add1d1d8b24d1df509a452,2015-06-28,Pubmatic,0,p72=1.25,Learning,17385,331,0.441,0.0190394,1.332326,0.0253667,p25=1.25,LearningExperiment,17829,260,0.342,0.01458298,1.315385,0.01918223
fc33ea6260add1d1d8b24d1df509a452,2015-06-28,Pubmatic,0,p43=0.50:p47=0.50:p17=0.40:p49=0.30,BestChain,12803621,546598,415.881,0.04269089,0.7608535,0.03248151,p21=0.5:p61=0.5:p56=0.4:p36=0.3:p27=0.3,ExperimentClone,174236,4125,3.069,0.02367479,0.744,0.01761404
fc33ea6260add1d1d8b24d1df509a452,2015-06-28,Pubmatic,1,p43=0.50:p47=0.50:p17=0.40:p49=0.30,BestChain,10418469,161578,105.516,0.0155088,0.6530344,0.01012778,p21=0.5:p61=0.5:p56=0.4:p36=0.3:p27=0.3,ExperimentClone,144594,1468,1.008,0.01015257,0.6866485,0.006971244
fc33ea6260add1d1d8b24d1df509a452,2015-06-28,Pubmatic,2,p43=0.50:p47=0.50:p17=0.40:p49=0.30,BestChain,8718358,148312,77.499,0.01701146,0.5225403,0.008889174,p21=0.5:p61=0.5:p56=0.4:p36=0.3:p27=0.3,ExperimentClone,121657,1377,0.747,0.01131871,0.5424836,0.006140214
fc33ea6260add1d1d8b24d1df509a452,2015-06-28,Pubmatic,3,p43=0.50:p47=0.50:p17=0.40:p49=0.30,BestChain,7414428,145864,60.831,0.01967299,0.4170392,0.008204409,p21=0.5:p61=0.5:p56=0.4:p36=0.3:p27=0.3,ExperimentClone,102237,1327,0.594,0.01297965,0.4476262,0.005810029
fc33ea6260add1d1d8b24d1df509a452,2015-06-22,Pubmatic,0,p72=1.25,Learning,1776,56,0.072,0.03153153,1.285714,0.04054054,p25=1.25,LearningExperiment,1013,16,0.018,0.01579467,1.125,0.017769
fc33ea6260add1d1d8b24d1df509a452,2015-06-22,Pubmatic,0,p2=0.15,Learning,2092,286,0.108,0.1367113,0.3776224,0.05162524,p68=0.15,LearningExperiment,1121,106,0.036,0.09455843,0.3396226,0.03211418
fc33ea6260add1d1d8b24d1df509a452,2015-06-22,Pubmatic,0,p67=0.65:p1=0.45,Learning,1811,93,0.081,0.05135284,0.8709677,0.04472667,p8=0.65:p5=0.45,LearningExperiment,738,13,0.009,0.01761518,0.6923077,0.01219512
fc33ea6260add1d1d8b24d1df509a452,2015-06-22,Pubmatic,1,p67=0.65:p1=0.45,Learning,1523,34,0.018,0.02232436,0.5294117,0.01181878,p8=0.65:p5=0.45,LearningExperiment,629,11,0.009,0.01748808,0.8181818,0.01430843
fc33ea6260add1d1d8b24d1df509a452,2015-06-22,Pubmatic,0,p43=0.50:p47=0.50:p17=0.40:p49=0.30,BestChain,577504,31463,23.625,0.05448101,0.750882,0.04090881,p21=0.5:p61=0.5:p56=0.4:p36=0.3:p27=0.3,ExperimentClone,11624,372,0.261,0.03200275,0.7016129,0.02245354
fc33ea6260add1d1d8b24d1df509a452,2015-06-22,Pubmatic,1,p43=0.50:p47=0.50:p17=0.40:p49=0.30,BestChain,464135,8335,5.166,0.01795814,0.619796,0.01113038,p21=0.5:p61=0.5:p56=0.4:p36=0.3:p27=0.3,ExperimentClone,9564,131,0.09,0.0136972,0.6870229,0.009410289
fc33ea6260add1d1d8b24d1df509a452,2015-06-22,Pubmatic,2,p43=0.50:p47=0.50:p17=0.40:p49=0.30,BestChain,387430,9039,4.374,0.02333067,0.4839031,0.01128978,p21=0.5:p61=0.5:p56=0.4:p36=0.3:p27=0.3,ExperimentClone,8018,168,0.09,0.02095286,0.5357143,0.01122474
fc33ea6260add1d1d8b24d1df509a452,2015-06-22,Pubmatic,3,p43=0.50:p47=0.50:p17=0.40:p49=0.30,BestChain,321632,7735,3.06,0.02404922,0.3956044,0.009513979,p21=0.5:p61=0.5:p56=0.4:p36=0.3:p27=0.3,ExperimentClone,6671,109,0.045,0.01633938,0.4128441,0.006745616
fc33ea6260add1d1d8b24d1df509a452,2015-06-24,Pubmatic,0,p67=0.65:p1=0.45,Learning,13455,476,0.405,0.03537718,0.8508403,0.03010033,p8=0.65:p5=0.45,LearningExperiment,9927,290,0.234,0.02921326,0.8068966,0.02357208
fc33ea6260add1d1d8b24d1df509a452,2015-06-24,Pubmatic,1,p67=0.65:p1=0.45,Learning,11448,232,0.135,0.02026555,0.5818966,0.01179245,p8=0.65:p5=0.45,LearningExperiment,8474,149,0.09,0.0175832,0.6040269,0.01062072
fc33ea6260add1d1d8b24d1df509a452,2015-06-24,Pubmatic,0,p72=1.25,Learning,13918,267,0.351,0.01918379,1.314607,0.02521914,p25=1.25,LearningExperiment,8940,144,0.189,0.01610738,1.3125,0.02114094
fc33ea6260add1d1d8b24d1df509a452,2015-06-24,Pubmatic,0,p2=0.15,Learning,12913,1721,0.567,0.1332765,0.3294596,0.04390924,p68=0.15,LearningExperiment,13075,1513,0.459,0.115717,0.3033708,0.03510516
fc33ea6260add1d1d8b24d1df509a452,2015-06-24,Pubmatic,0,p43=0.50:p47=0.50:p17=0.40:p49=0.30,BestChain,7657909,364916,270.963,0.04765217,0.7425353,0.03538342,p21=0.5:p61=0.5:p56=0.4:p36=0.3:p27=0.3,ExperimentClone,108874,3418,2.529,0.03139409,0.7399064,0.02322869
fc33ea6260add1d1d8b24d1df509a452,2015-06-24,Pubmatic,1,p43=0.50:p47=0.50:p17=0.40:p49=0.30,BestChain,6199044,115541,75.546,0.01863852,0.6538458,0.01218672,p21=0.5:p61=0.5:p56=0.4:p36=0.3:p27=0.3,ExperimentClone,89637,1146,0.783,0.0127849,0.6832461,0.008735232
fc33ea6260add1d1d8b24d1df509a452,2015-06-24,Pubmatic,2,p43=0.50:p47=0.50:p17=0.40:p49=0.30,BestChain,5170978,115521,59.004,0.02234026,0.5107643,0.01141061,p21=0.5:p61=0.5:p56=0.4:p36=0.3:p27=0.3,ExperimentClone,75218,1260,0.648,0.01675131,0.5142857,0.008614959
fc33ea6260add1d1d8b24d1df509a452,2015-06-24,Pubmatic,3,p43=0.50:p47=0.50:p17=0.40:p49=0.30,BestChain,4297138,100072,42.975,0.02328806,0.4294408,0.01000084,p21=0.5:p61=0.5:p56=0.4:p36=0.3:p27=0.3,ExperimentClone,62863,961,0.432,0.01528721,0.4495318,0.006872087
fc33ea6260add1d1d8b24d1df509a452,2015-07-07,Pubmatic,0,p68=0.15,Learning,2679,147,0.045,0.05487122,0.3061225,0.01679731,p41=0.15,LearningExperiment,1861,81,0.027,0.04352499,0.3333333,0.01450833
fc33ea6260add1d1d8b24d1df509a452,2015-07-07,Pubmatic,0,p8=0.65:p1=0.45,Learning,2125,32,0.027,0.01505882,0.84375,0.01270588,p67=0.65:p40=0.45,LearningExperiment,1568,12,0.009,0.007653061,0.7499999,0.005739796
fc33ea6260add1d1d8b24d1df509a452,2015-07-07,Pubmatic,1,p8=0.65:p1=0.45,Learning,1779,21,0.009,0.01180438,0.4285714,0.005059022,p67=0.65:p40=0.45,LearningExperiment,1382,8,0,0.005788712,0,0
fc33ea6260add1d1d8b24d1df509a452,2015-07-07,Pubmatic,0,p10=1.25,Learning,2313,21,0.027,0.009079118,1.285714,0.01167315,p25=1.25,LearningExperiment,1762,13,0.018,0.007377979,1.384615,0.01021566
fc33ea6260add1d1d8b24d1df509a452,2015-07-07,Pubmatic,0,p21=0.50:p61=0.50:p48=0.40:p66=0.30,BestChain,1857896,35583,23.814,0.01915231,0.6692522,0.01281772,p2=0.5:p15=0.5:p60=0.4:p26=0.3:p72=0.3,ExperimentClone,18052,188,0.126,0.01041436,0.6702128,0.006979836
fc33ea6260add1d1d8b24d1df509a452,2015-07-07,Pubmatic,1,p21=0.50:p61=0.50:p48=0.40:p66=0.30,BestChain,1548966,13246,8.136,0.008551511,0.6142231,0.005252536,p2=0.5:p15=0.5:p60=0.4:p26=0.3:p72=0.3,ExperimentClone,15184,83,0.054,0.005466281,0.6506024,0.003556375
fc33ea6260add1d1d8b24d1df509a452,2015-07-07,Pubmatic,2,p21=0.50:p61=0.50:p48=0.40:p66=0.30,BestChain,1305362,14975,7.218,0.01147191,0.4820033,0.005529501,p2=0.5:p15=0.5:p60=0.4:p26=0.3:p72=0.3,ExperimentClone,12836,97,0.054,0.007556872,0.5567011,0.004206918
fc33ea6260add1d1d8b24d1df509a452,2015-07-07,Pubmatic,3,p21=0.50:p61=0.50:p48=0.40:p66=0.30,BestChain,1230883,13430,5.265,0.01091087,0.3920327,0.004277417,p2=0.5:p15=0.5:p60=0.4:p26=0.3:p72=0.3,ExperimentClone,11506,89,0.036,0.007735095,0.4044944,0.003128802
fc33ea6260add1d1d8b24d1df509a452,2015-07-05,Pubmatic,0,p35=0.2,Learning,10468,500,0.171,0.04776461,0.342,0.0163355,p59=0.2,LearningExperiment,13467,450,0.135,0.03341502,0.3,0.0100245
fc33ea6260add1d1d8b24d1df509a452,2015-07-05,Pubmatic,0,p20=0.8:p3=0.6,Learning,11741,130,0.126,0.01107231,0.9692308,0.01073162,p69=0.8:p46=0.6,LearningExperiment,8236,83,0.09,0.01007771,1.084337,0.01092764
fc33ea6260add1d1d8b24d1df509a452,2015-07-05,Pubmatic,1,p20=0.8:p3=0.6,Learning,10395,65,0.054,0.006253006,0.8307692,0.005194805,p69=0.8:p46=0.6,LearningExperiment,5641,25,0.018,0.004431838,0.72,0.003190923
fc33ea6260add1d1d8b24d1df509a452,2015-07-05,Pubmatic,0,p10=1.4,Learning,9265,73,0.117,0.007879115,1.60274,0.01262817,p50=1.4,LearningExperiment,10329,50,0.072,0.00484074,1.44,0.006970665
fc33ea6260add1d1d8b24d1df509a452,2015-07-05,Pubmatic,0,p43=0.50:p47=0.50:p17=0.50:p49=0.50,BestChain,9918078,155808,115.578,0.0157095,0.7417976,0.01165327,p15=0.5:p34=0.5:p2=0.5:p27=0.5:p72=0.5,ExperimentClone,78714,889,0.648,0.01129405,0.7289089,0.008232335
fc33ea6260add1d1d8b24d1df509a452,2015-07-05,Pubmatic,1,p43=0.50:p47=0.50:p17=0.50:p49=0.50,BestChain,8297929,53537,37.395,0.006451851,0.6984889,0.004506546,p15=0.5:p34=0.5:p2=0.5:p27=0.5:p72=0.5,ExperimentClone,66151,356,0.27,0.005381627,0.758427,0.004081571
fc33ea6260add1d1d8b24d1df509a452,2015-07-05,Pubmatic,2,p43=0.50:p47=0.50:p17=0.50:p49=0.50,BestChain,7007734,37906,25.713,0.005409167,0.6783358,0.003669232,p15=0.5:p34=0.5:p2=0.5:p27=0.5:p72=0.5,ExperimentClone,55926,203,0.144,0.003629796,0.7093596,0.002574831
fc33ea6260add1d1d8b24d1df509a452,2015-07-05,Pubmatic,3,p43=0.50:p47=0.50:p17=0.50:p49=0.50,BestChain,6876893,29868,19.971,0.004343241,0.668642,0.002904073,p15=0.5:p34=0.5:p2=0.5:p27=0.5:p72=0.5,ExperimentClone,52902,183,0.135,0.003459227,0.7377049,0.002551889
fc33ea6260add1d1d8b24d1df509a452,2015-06-30,Pubmatic,0,p67=0.65:p1=0.45,Learning,23546,643,0.558,0.02730825,0.8678072,0.02369829,p8=0.65:p5=0.45,LearningExperiment,19564,304,0.252,0.01553874,0.8289474,0.0128808
fc33ea6260add1d1d8b24d1df509a452,2015-06-30,Pubmatic,1,p67=0.65:p1=0.45,Learning,20307,339,0.18,0.01669375,0.5309735,0.008863939,p8=0.65:p5=0.45,LearningExperiment,17032,188,0.108,0.01103805,0.5744681,0.006341005
fc33ea6260add1d1d8b24d1df509a452,2015-06-30,Pubmatic,0,p72=1.25,Learning,19064,364,0.486,0.01909358,1.335165,0.02549308,p25=1.25,LearningExperiment,16701,138,0.18,0.008262978,1.304348,0.0107778
fc33ea6260add1d1d8b24d1df509a452,2015-06-30,Pubmatic,0,p2=0.15,Learning,26382,2668,0.855,0.1011296,0.3204648,0.03240846,p68=0.15,LearningExperiment,21631,1661,0.504,0.07678794,0.3034317,0.02329989
fc33ea6260add1d1d8b24d1df509a452,2015-06-30,Pubmatic,0,p43=0.50:p47=0.50:p17=0.40:p49=0.30,BestChain,14685053,605920,438.651,0.041261,0.7239421,0.02987058,p21=0.5:p61=0.5:p56=0.4:p36=0.3:p27=0.3,ExperimentClone,186508,3467,2.538,0.01858901,0.7320451,0.013608
fc33ea6260add1d1d8b24d1df509a452,2015-06-30,Pubmatic,1,p43=0.50:p47=0.50:p17=0.40:p49=0.30,BestChain,11967263,151828,98.145,0.01268694,0.6464223,0.008201123,p21=0.5:p61=0.5:p56=0.4:p36=0.3:p27=0.3,ExperimentClone,155584,1115,0.756,0.007166547,0.6780269,0.004859111
fc33ea6260add1d1d8b24d1df509a452,2015-06-30,Pubmatic,2,p43=0.50:p47=0.50:p17=0.40:p49=0.30,BestChain,10043120,158225,78.624,0.01575457,0.4969126,0.007828643,p21=0.5:p61=0.5:p56=0.4:p36=0.3:p27=0.3,ExperimentClone,131299,1174,0.63,0.008941424,0.5366269,0.004798209
fc33ea6260add1d1d8b24d1df509a452,2015-06-30,Pubmatic,3,p43=0.50:p47=0.50:p17=0.40:p49=0.30,BestChain,9406152,152008,60.759,0.01616049,0.3997092,0.006459496,p21=0.5:p61=0.5:p56=0.4:p36=0.3:p27=0.3,ExperimentClone,115147,1188,0.522,0.01031725,0.4393939,0.004533336
fc33ea6260add1d1d8b24d1df509a452,2015-06-27,Pubmatic,0,p72=1.25,Learning,8053,234,0.306,0.02905749,1.307692,0.03799826,p25=1.25,LearningExperiment,4929,67,0.09,0.01359302,1.343284,0.01825928
fc33ea6260add1d1d8b24d1df509a452,2015-06-27,Pubmatic,0,p67=0.65:p1=0.45,Learning,7221,283,0.243,0.03919125,0.8586572,0.03365185,p8=0.65:p5=0.45,LearningExperiment,5512,166,0.144,0.03011611,0.8674698,0.02612482
fc33ea6260add1d1d8b24d1df509a452,2015-06-27,Pubmatic,1,p67=0.65:p1=0.45,Learning,6133,123,0.063,0.02005544,0.5121951,0.0102723,p8=0.65:p5=0.45,LearningExperiment,4731,75,0.045,0.01585289,0.6,0.009511732
fc33ea6260add1d1d8b24d1df509a452,2015-06-27,Pubmatic,0,p2=0.15,Learning,7071,1214,0.351,0.1716872,0.2891269,0.04963937,p68=0.15,LearningExperiment,7042,1205,0.324,0.1711162,0.2688797,0.04600966
fc33ea6260add1d1d8b24d1df509a452,2015-06-27,Pubmatic,0,p43=0.50:p47=0.50:p17=0.40:p49=0.30,BestChain,4567473,266383,204.678,0.05832174,0.7683598,0.04481209,p21=0.5:p61=0.5:p56=0.4:p36=0.3:p27=0.3,ExperimentClone,59086,2040,1.566,0.03452595,0.767647,0.02650374
fc33ea6260add1d1d8b24d1df509a452,2015-06-27,Pubmatic,1,p43=0.50:p47=0.50:p17=0.40:p49=0.30,BestChain,3655926,78352,50.589,0.02143151,0.6456631,0.01383753,p21=0.5:p61=0.5:p56=0.4:p36=0.3:p27=0.3,ExperimentClone,48489,608,0.405,0.01253893,0.6661184,0.00835241
fc33ea6260add1d1d8b24d1df509a452,2015-06-27,Pubmatic,2,p43=0.50:p47=0.50:p17=0.40:p49=0.30,BestChain,3040938,69988,36.234,0.02301527,0.5177174,0.0119154,p21=0.5:p61=0.5:p56=0.4:p36=0.3:p27=0.3,ExperimentClone,40699,559,0.315,0.01373498,0.5635062,0.007739748
fc33ea6260add1d1d8b24d1df509a452,2015-06-27,Pubmatic,3,p43=0.50:p47=0.50:p17=0.40:p49=0.30,BestChain,2642935,74718,29.835,0.02827084,0.3993014,0.01128859,p21=0.5:p61=0.5:p56=0.4:p36=0.3:p27=0.3,ExperimentClone,34118,582,0.252,0.01705845,0.4329897,0.007386131
fc33ea6260add1d1d8b24d1df509a452,2015-07-04,Pubmatic,0,p10=1.4,Learning,16432,57,0.09,0.003468841,1.578947,0.005477118,p50=1.4,LearningExperiment,5201,34,0.045,0.006537205,1.323529,0.008652182
fc33ea6260add1d1d8b24d1df509a452,2015-07-04,Pubmatic,0,p20=0.8:p3=0.6,Learning,17855,191,0.189,0.01069728,0.9895288,0.01058527,p69=0.8:p46=0.6,LearningExperiment,28496,267,0.225,0.009369737,0.8426966,0.007895845
