tagid,single_chain,single_weight,chains_clean,weights_clean,ordinal_in_tag,tagid_1,sum_weight
0e42430f825c80036fd1b0a06f6425b9,"""p6"",""t30"",""p20""", 118,"""p6"",""t30"",""p20""],[""t13"",""t24"",""p9""],[""t34"",""t1"",""p17"",""t38""],[""t21"",""t10"",""t33"",""p14""],[""t22"",""t23"",""t26""],[""t27"",""p21"",""t2""],[""p15"",""t18"",""p12"",""t8""],[""p2""],[""t4""],[""j1""],[""p7""],[""t16""],[""j7""],[""p4"",""p13""],[""t6"",""t12""],[""j4"",""j5""],[""p8""],[""t20""],[""j2""],[""p1"",""p10""],[""t37"",""t11""],[""j6"",""j3""],[""p18""],[""t5""],[""j8""","118,15,10,15,12,7,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5",1,0e42430f825c80036fd1b0a06f6425b9,277
0e42430f825c80036fd1b0a06f6425b9,"""t13"",""t24"",""p9""", 15,"""p6"",""t30"",""p20""],[""t13"",""t24"",""p9""],[""t34"",""t1"",""p17"",""t38""],[""t21"",""t10"",""t33"",""p14""],[""t22"",""t23"",""t26""],[""t27"",""p21"",""t2""],[""p15"",""t18"",""p12"",""t8""],[""p2""],[""t4""],[""j1""],[""p7""],[""t16""],[""j7""],[""p4"",""p13""],[""t6"",""t12""],[""j4"",""j5""],[""p8""],[""t20""],[""j2""],[""p1"",""p10""],[""t37"",""t11""],[""j6"",""j3""],[""p18""],[""t5""],[""j8""","118,15,10,15,12,7,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5",2,0e42430f825c80036fd1b0a06f6425b9,277
0e42430f825c80036fd1b0a06f6425b9,"""t34"",""t1"",""p17"",""t38""", 10,"""p6"",""t30"",""p20""],[""t13"",""t24"",""p9""],[""t34"",""t1"",""p17"",""t38""],[""t21"",""t10"",""t33"",""p14""],[""t22"",""t23"",""t26""],[""t27"",""p21"",""t2""],[""p15"",""t18"",""p12"",""t8""],[""p2""],[""t4""],[""j1""],[""p7""],[""t16""],[""j7""],[""p4"",""p13""],[""t6"",""t12""],[""j4"",""j5""],[""p8""],[""t20""],[""j2""],[""p1"",""p10""],[""t37"",""t11""],[""j6"",""j3""],[""p18""],[""t5""],[""j8""","118,15,10,15,12,7,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5",3,0e42430f825c80036fd1b0a06f6425b9,277
0e42430f825c80036fd1b0a06f6425b9,"""t21"",""t10"",""t33"",""p14""", 15,"""p6"",""t30"",""p20""],[""t13"",""t24"",""p9""],[""t34"",""t1"",""p17"",""t38""],[""t21"",""t10"",""t33"",""p14""],[""t22"",""t23"",""t26""],[""t27"",""p21"",""t2""],[""p15"",""t18"",""p12"",""t8""],[""p2""],[""t4""],[""j1""],[""p7""],[""t16""],[""j7""],[""p4"",""p13""],[""t6"",""t12""],[""j4"",""j5""],[""p8""],[""t20""],[""j2""],[""p1"",""p10""],[""t37"",""t11""],[""j6"",""j3""],[""p18""],[""t5""],[""j8""","118,15,10,15,12,7,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5",4,0e42430f825c80036fd1b0a06f6425b9,277
0e42430f825c80036fd1b0a06f6425b9,"""t22"",""t23"",""t26""", 12,"""p6"",""t30"",""p20""],[""t13"",""t24"",""p9""],[""t34"",""t1"",""p17"",""t38""],[""t21"",""t10"",""t33"",""p14""],[""t22"",""t23"",""t26""],[""t27"",""p21"",""t2""],[""p15"",""t18"",""p12"",""t8""],[""p2""],[""t4""],[""j1""],[""p7""],[""t16""],[""j7""],[""p4"",""p13""],[""t6"",""t12""],[""j4"",""j5""],[""p8""],[""t20""],[""j2""],[""p1"",""p10""],[""t37"",""t11""],[""j6"",""j3""],[""p18""],[""t5""],[""j8""","118,15,10,15,12,7,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5",5,0e42430f825c80036fd1b0a06f6425b9,277
0e42430f825c80036fd1b0a06f6425b9,"""t27"",""p21"",""t2""", 7,"""p6"",""t30"",""p20""],[""t13"",""t24"",""p9""],[""t34"",""t1"",""p17"",""t38""],[""t21"",""t10"",""t33"",""p14""],[""t22"",""t23"",""t26""],[""t27"",""p21"",""t2""],[""p15"",""t18"",""p12"",""t8""],[""p2""],[""t4""],[""j1""],[""p7""],[""t16""],[""j7""],[""p4"",""p13""],[""t6"",""t12""],[""j4"",""j5""],[""p8""],[""t20""],[""j2""],[""p1"",""p10""],[""t37"",""t11""],[""j6"",""j3""],[""p18""],[""t5""],[""j8""","118,15,10,15,12,7,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5",6,0e42430f825c80036fd1b0a06f6425b9,277
0e42430f825c80036fd1b0a06f6425b9,"""p15"",""t18"",""p12"",""t8""", 10,"""p6"",""t30"",""p20""],[""t13"",""t24"",""p9""],[""t34"",""t1"",""p17"",""t38""],[""t21"",""t10"",""t33"",""p14""],[""t22"",""t23"",""t26""],[""t27"",""p21"",""t2""],[""p15"",""t18"",""p12"",""t8""],[""p2""],[""t4""],[""j1""],[""p7""],[""t16""],[""j7""],[""p4"",""p13""],[""t6"",""t12""],[""j4"",""j5""],[""p8""],[""t20""],[""j2""],[""p1"",""p10""],[""t37"",""t11""],[""j6"",""j3""],[""p18""],[""t5""],[""j8""","118,15,10,15,12,7,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5",7,0e42430f825c80036fd1b0a06f6425b9,277
0e42430f825c80036fd1b0a06f6425b9,"""p2""", 5,"""p6"",""t30"",""p20""],[""t13"",""t24"",""p9""],[""t34"",""t1"",""p17"",""t38""],[""t21"",""t10"",""t33"",""p14""],[""t22"",""t23"",""t26""],[""t27"",""p21"",""t2""],[""p15"",""t18"",""p12"",""t8""],[""p2""],[""t4""],[""j1""],[""p7""],[""t16""],[""j7""],[""p4"",""p13""],[""t6"",""t12""],[""j4"",""j5""],[""p8""],[""t20""],[""j2""],[""p1"",""p10""],[""t37"",""t11""],[""j6"",""j3""],[""p18""],[""t5""],[""j8""","118,15,10,15,12,7,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5",8,0e42430f825c80036fd1b0a06f6425b9,277
0e42430f825c80036fd1b0a06f6425b9,"""t4""", 5,"""p6"",""t30"",""p20""],[""t13"",""t24"",""p9""],[""t34"",""t1"",""p17"",""t38""],[""t21"",""t10"",""t33"",""p14""],[""t22"",""t23"",""t26""],[""t27"",""p21"",""t2""],[""p15"",""t18"",""p12"",""t8""],[""p2""],[""t4""],[""j1""],[""p7""],[""t16""],[""j7""],[""p4"",""p13""],[""t6"",""t12""],[""j4"",""j5""],[""p8""],[""t20""],[""j2""],[""p1"",""p10""],[""t37"",""t11""],[""j6"",""j3""],[""p18""],[""t5""],[""j8""","118,15,10,15,12,7,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5",9,0e42430f825c80036fd1b0a06f6425b9,277
0e42430f825c80036fd1b0a06f6425b9,"""j1""", 5,"""p6"",""t30"",""p20""],[""t13"",""t24"",""p9""],[""t34"",""t1"",""p17"",""t38""],[""t21"",""t10"",""t33"",""p14""],[""t22"",""t23"",""t26""],[""t27"",""p21"",""t2""],[""p15"",""t18"",""p12"",""t8""],[""p2""],[""t4""],[""j1""],[""p7""],[""t16""],[""j7""],[""p4"",""p13""],[""t6"",""t12""],[""j4"",""j5""],[""p8""],[""t20""],[""j2""],[""p1"",""p10""],[""t37"",""t11""],[""j6"",""j3""],[""p18""],[""t5""],[""j8""","118,15,10,15,12,7,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5",10,0e42430f825c80036fd1b0a06f6425b9,277
0e42430f825c80036fd1b0a06f6425b9,"""p7""", 5,"""p6"",""t30"",""p20""],[""t13"",""t24"",""p9""],[""t34"",""t1"",""p17"",""t38""],[""t21"",""t10"",""t33"",""p14""],[""t22"",""t23"",""t26""],[""t27"",""p21"",""t2""],[""p15"",""t18"",""p12"",""t8""],[""p2""],[""t4""],[""j1""],[""p7""],[""t16""],[""j7""],[""p4"",""p13""],[""t6"",""t12""],[""j4"",""j5""],[""p8""],[""t20""],[""j2""],[""p1"",""p10""],[""t37"",""t11""],[""j6"",""j3""],[""p18""],[""t5""],[""j8""","118,15,10,15,12,7,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5",11,0e42430f825c80036fd1b0a06f6425b9,277
0e42430f825c80036fd1b0a06f6425b9,"""t16""", 5,"""p6"",""t30"",""p20""],[""t13"",""t24"",""p9""],[""t34"",""t1"",""p17"",""t38""],[""t21"",""t10"",""t33"",""p14""],[""t22"",""t23"",""t26""],[""t27"",""p21"",""t2""],[""p15"",""t18"",""p12"",""t8""],[""p2""],[""t4""],[""j1""],[""p7""],[""t16""],[""j7""],[""p4"",""p13""],[""t6"",""t12""],[""j4"",""j5""],[""p8""],[""t20""],[""j2""],[""p1"",""p10""],[""t37"",""t11""],[""j6"",""j3""],[""p18""],[""t5""],[""j8""","118,15,10,15,12,7,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5",12,0e42430f825c80036fd1b0a06f6425b9,277
0e42430f825c80036fd1b0a06f6425b9,"""j7""", 5,"""p6"",""t30"",""p20""],[""t13"",""t24"",""p9""],[""t34"",""t1"",""p17"",""t38""],[""t21"",""t10"",""t33"",""p14""],[""t22"",""t23"",""t26""],[""t27"",""p21"",""t2""],[""p15"",""t18"",""p12"",""t8""],[""p2""],[""t4""],[""j1""],[""p7""],[""t16""],[""j7""],[""p4"",""p13""],[""t6"",""t12""],[""j4"",""j5""],[""p8""],[""t20""],[""j2""],[""p1"",""p10""],[""t37"",""t11""],[""j6"",""j3""],[""p18""],[""t5""],[""j8""","118,15,10,15,12,7,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5",13,0e42430f825c80036fd1b0a06f6425b9,277
0e42430f825c80036fd1b0a06f6425b9,"""p4"",""p13""", 5,"""p6"",""t30"",""p20""],[""t13"",""t24"",""p9""],[""t34"",""t1"",""p17"",""t38""],[""t21"",""t10"",""t33"",""p14""],[""t22"",""t23"",""t26""],[""t27"",""p21"",""t2""],[""p15"",""t18"",""p12"",""t8""],[""p2""],[""t4""],[""j1""],[""p7""],[""t16""],[""j7""],[""p4"",""p13""],[""t6"",""t12""],[""j4"",""j5""],[""p8""],[""t20""],[""j2""],[""p1"",""p10""],[""t37"",""t11""],[""j6"",""j3""],[""p18""],[""t5""],[""j8""","118,15,10,15,12,7,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5",14,0e42430f825c80036fd1b0a06f6425b9,277
0e42430f825c80036fd1b0a06f6425b9,"""t6"",""t12""", 5,"""p6"",""t30"",""p20""],[""t13"",""t24"",""p9""],[""t34"",""t1"",""p17"",""t38""],[""t21"",""t10"",""t33"",""p14""],[""t22"",""t23"",""t26""],[""t27"",""p21"",""t2""],[""p15"",""t18"",""p12"",""t8""],[""p2""],[""t4""],[""j1""],[""p7""],[""t16""],[""j7""],[""p4"",""p13""],[""t6"",""t12""],[""j4"",""j5""],[""p8""],[""t20""],[""j2""],[""p1"",""p10""],[""t37"",""t11""],[""j6"",""j3""],[""p18""],[""t5""],[""j8""","118,15,10,15,12,7,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5",15,0e42430f825c80036fd1b0a06f6425b9,277
0e42430f825c80036fd1b0a06f6425b9,"""j4"",""j5""", 5,"""p6"",""t30"",""p20""],[""t13"",""t24"",""p9""],[""t34"",""t1"",""p17"",""t38""],[""t21"",""t10"",""t33"",""p14""],[""t22"",""t23"",""t26""],[""t27"",""p21"",""t2""],[""p15"",""t18"",""p12"",""t8""],[""p2""],[""t4""],[""j1""],[""p7""],[""t16""],[""j7""],[""p4"",""p13""],[""t6"",""t12""],[""j4"",""j5""],[""p8""],[""t20""],[""j2""],[""p1"",""p10""],[""t37"",""t11""],[""j6"",""j3""],[""p18""],[""t5""],[""j8""","118,15,10,15,12,7,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5",16,0e42430f825c80036fd1b0a06f6425b9,277
0e42430f825c80036fd1b0a06f6425b9,"""p8""", 5,"""p6"",""t30"",""p20""],[""t13"",""t24"",""p9""],[""t34"",""t1"",""p17"",""t38""],[""t21"",""t10"",""t33"",""p14""],[""t22"",""t23"",""t26""],[""t27"",""p21"",""t2""],[""p15"",""t18"",""p12"",""t8""],[""p2""],[""t4""],[""j1""],[""p7""],[""t16""],[""j7""],[""p4"",""p13""],[""t6"",""t12""],[""j4"",""j5""],[""p8""],[""t20""],[""j2""],[""p1"",""p10""],[""t37"",""t11""],[""j6"",""j3""],[""p18""],[""t5""],[""j8""","118,15,10,15,12,7,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5",17,0e42430f825c80036fd1b0a06f6425b9,277
0e42430f825c80036fd1b0a06f6425b9,"""t20""", 5,"""p6"",""t30"",""p20""],[""t13"",""t24"",""p9""],[""t34"",""t1"",""p17"",""t38""],[""t21"",""t10"",""t33"",""p14""],[""t22"",""t23"",""t26""],[""t27"",""p21"",""t2""],[""p15"",""t18"",""p12"",""t8""],[""p2""],[""t4""],[""j1""],[""p7""],[""t16""],[""j7""],[""p4"",""p13""],[""t6"",""t12""],[""j4"",""j5""],[""p8""],[""t20""],[""j2""],[""p1"",""p10""],[""t37"",""t11""],[""j6"",""j3""],[""p18""],[""t5""],[""j8""","118,15,10,15,12,7,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5",18,0e42430f825c80036fd1b0a06f6425b9,277
0e42430f825c80036fd1b0a06f6425b9,"""j2""", 5,"""p6"",""t30"",""p20""],[""t13"",""t24"",""p9""],[""t34"",""t1"",""p17"",""t38""],[""t21"",""t10"",""t33"",""p14""],[""t22"",""t23"",""t26""],[""t27"",""p21"",""t2""],[""p15"",""t18"",""p12"",""t8""],[""p2""],[""t4""],[""j1""],[""p7""],[""t16""],[""j7""],[""p4"",""p13""],[""t6"",""t12""],[""j4"",""j5""],[""p8""],[""t20""],[""j2""],[""p1"",""p10""],[""t37"",""t11""],[""j6"",""j3""],[""p18""],[""t5""],[""j8""","118,15,10,15,12,7,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5",19,0e42430f825c80036fd1b0a06f6425b9,277
0e42430f825c80036fd1b0a06f6425b9,"""p1"",""p10""", 5,"""p6"",""t30"",""p20""],[""t13"",""t24"",""p9""],[""t34"",""t1"",""p17"",""t38""],[""t21"",""t10"",""t33"",""p14""],[""t22"",""t23"",""t26""],[""t27"",""p21"",""t2""],[""p15"",""t18"",""p12"",""t8""],[""p2""],[""t4""],[""j1""],[""p7""],[""t16""],[""j7""],[""p4"",""p13""],[""t6"",""t12""],[""j4"",""j5""],[""p8""],[""t20""],[""j2""],[""p1"",""p10""],[""t37"",""t11""],[""j6"",""j3""],[""p18""],[""t5""],[""j8""","118,15,10,15,12,7,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5",20,0e42430f825c80036fd1b0a06f6425b9,277
0e42430f825c80036fd1b0a06f6425b9,"""t37"",""t11""", 5,"""p6"",""t30"",""p20""],[""t13"",""t24"",""p9""],[""t34"",""t1"",""p17"",""t38""],[""t21"",""t10"",""t33"",""p14""],[""t22"",""t23"",""t26""],[""t27"",""p21"",""t2""],[""p15"",""t18"",""p12"",""t8""],[""p2""],[""t4""],[""j1""],[""p7""],[""t16""],[""j7""],[""p4"",""p13""],[""t6"",""t12""],[""j4"",""j5""],[""p8""],[""t20""],[""j2""],[""p1"",""p10""],[""t37"",""t11""],[""j6"",""j3""],[""p18""],[""t5""],[""j8""","118,15,10,15,12,7,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5",21,0e42430f825c80036fd1b0a06f6425b9,277
0e42430f825c80036fd1b0a06f6425b9,"""j6"",""j3""", 5,"""p6"",""t30"",""p20""],[""t13"",""t24"",""p9""],[""t34"",""t1"",""p17"",""t38""],[""t21"",""t10"",""t33"",""p14""],[""t22"",""t23"",""t26""],[""t27"",""p21"",""t2""],[""p15"",""t18"",""p12"",""t8""],[""p2""],[""t4""],[""j1""],[""p7""],[""t16""],[""j7""],[""p4"",""p13""],[""t6"",""t12""],[""j4"",""j5""],[""p8""],[""t20""],[""j2""],[""p1"",""p10""],[""t37"",""t11""],[""j6"",""j3""],[""p18""],[""t5""],[""j8""","118,15,10,15,12,7,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5",22,0e42430f825c80036fd1b0a06f6425b9,277
0e42430f825c80036fd1b0a06f6425b9,"""p18""", 5,"""p6"",""t30"",""p20""],[""t13"",""t24"",""p9""],[""t34"",""t1"",""p17"",""t38""],[""t21"",""t10"",""t33"",""p14""],[""t22"",""t23"",""t26""],[""t27"",""p21"",""t2""],[""p15"",""t18"",""p12"",""t8""],[""p2""],[""t4""],[""j1""],[""p7""],[""t16""],[""j7""],[""p4"",""p13""],[""t6"",""t12""],[""j4"",""j5""],[""p8""],[""t20""],[""j2""],[""p1"",""p10""],[""t37"",""t11""],[""j6"",""j3""],[""p18""],[""t5""],[""j8""","118,15,10,15,12,7,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5",23,0e42430f825c80036fd1b0a06f6425b9,277
0e42430f825c80036fd1b0a06f6425b9,"""t5""", 5,"""p6"",""t30"",""p20""],[""t13"",""t24"",""p9""],[""t34"",""t1"",""p17"",""t38""],[""t21"",""t10"",""t33"",""p14""],[""t22"",""t23"",""t26""],[""t27"",""p21"",""t2""],[""p15"",""t18"",""p12"",""t8""],[""p2""],[""t4""],[""j1""],[""p7""],[""t16""],[""j7""],[""p4"",""p13""],[""t6"",""t12""],[""j4"",""j5""],[""p8""],[""t20""],[""j2""],[""p1"",""p10""],[""t37"",""t11""],[""j6"",""j3""],[""p18""],[""t5""],[""j8""","118,15,10,15,12,7,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5",24,0e42430f825c80036fd1b0a06f6425b9,277
0e42430f825c80036fd1b0a06f6425b9,"""j8""", 5,"""p6"",""t30"",""p20""],[""t13"",""t24"",""p9""],[""t34"",""t1"",""p17"",""t38""],[""t21"",""t10"",""t33"",""p14""],[""t22"",""t23"",""t26""],[""t27"",""p21"",""t2""],[""p15"",""t18"",""p12"",""t8""],[""p2""],[""t4""],[""j1""],[""p7""],[""t16""],[""j7""],[""p4"",""p13""],[""t6"",""t12""],[""j4"",""j5""],[""p8""],[""t20""],[""j2""],[""p1"",""p10""],[""t37"",""t11""],[""j6"",""j3""],[""p18""],[""t5""],[""j8""","118,15,10,15,12,7,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5",25,0e42430f825c80036fd1b0a06f6425b9,277
1c8834441f20e22a0aef009c095a6cab,"""p20"",""t5"",""e22"",""p8""", 901,"""p20"",""t5"",""e22"",""p8""],[""p22"",""t19"",""e24"",""e14"",""t7""],[""p21""],[""e5""],[""t18""],[""j1""],[""p2""],[""e19""],[""t1""],[""j2""],[""p28"",""p34""],[""e1"",""e3""],[""t13"",""t17""],[""j3"",""j5""],[""p24""],[""e16""],[""t34""],[""j4""],[""p3"",""p42""],[""e4"",""e17""],[""t29"",""t20""],[""j6"",""j7""],[""p10""],[""e6""],[""t16""],[""j8""","901,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4",1,1c8834441f20e22a0aef009c095a6cab,1005
1c8834441f20e22a0aef009c095a6cab,"""p22"",""t19"",""e24"",""e14"",""t7""", 8,"""p20"",""t5"",""e22"",""p8""],[""p22"",""t19"",""e24"",""e14"",""t7""],[""p21""],[""e5""],[""t18""],[""j1""],[""p2""],[""e19""],[""t1""],[""j2""],[""p28"",""p34""],[""e1"",""e3""],[""t13"",""t17""],[""j3"",""j5""],[""p24""],[""e16""],[""t34""],[""j4""],[""p3"",""p42""],[""e4"",""e17""],[""t29"",""t20""],[""j6"",""j7""],[""p10""],[""e6""],[""t16""],[""j8""","901,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4",2,1c8834441f20e22a0aef009c095a6cab,1005
1c8834441f20e22a0aef009c095a6cab,"""p21""", 4,"""p20"",""t5"",""e22"",""p8""],[""p22"",""t19"",""e24"",""e14"",""t7""],[""p21""],[""e5""],[""t18""],[""j1""],[""p2""],[""e19""],[""t1""],[""j2""],[""p28"",""p34""],[""e1"",""e3""],[""t13"",""t17""],[""j3"",""j5""],[""p24""],[""e16""],[""t34""],[""j4""],[""p3"",""p42""],[""e4"",""e17""],[""t29"",""t20""],[""j6"",""j7""],[""p10""],[""e6""],[""t16""],[""j8""","901,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4",3,1c8834441f20e22a0aef009c095a6cab,1005
1c8834441f20e22a0aef009c095a6cab,"""e5""", 4,"""p20"",""t5"",""e22"",""p8""],[""p22"",""t19"",""e24"",""e14"",""t7""],[""p21""],[""e5""],[""t18""],[""j1""],[""p2""],[""e19""],[""t1""],[""j2""],[""p28"",""p34""],[""e1"",""e3""],[""t13"",""t17""],[""j3"",""j5""],[""p24""],[""e16""],[""t34""],[""j4""],[""p3"",""p42""],[""e4"",""e17""],[""t29"",""t20""],[""j6"",""j7""],[""p10""],[""e6""],[""t16""],[""j8""","901,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4",4,1c8834441f20e22a0aef009c095a6cab,1005
1c8834441f20e22a0aef009c095a6cab,"""t18""", 4,"""p20"",""t5"",""e22"",""p8""],[""p22"",""t19"",""e24"",""e14"",""t7""],[""p21""],[""e5""],[""t18""],[""j1""],[""p2""],[""e19""],[""t1""],[""j2""],[""p28"",""p34""],[""e1"",""e3""],[""t13"",""t17""],[""j3"",""j5""],[""p24""],[""e16""],[""t34""],[""j4""],[""p3"",""p42""],[""e4"",""e17""],[""t29"",""t20""],[""j6"",""j7""],[""p10""],[""e6""],[""t16""],[""j8""","901,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4",5,1c8834441f20e22a0aef009c095a6cab,1005
1c8834441f20e22a0aef009c095a6cab,"""j1""", 4,"""p20"",""t5"",""e22"",""p8""],[""p22"",""t19"",""e24"",""e14"",""t7""],[""p21""],[""e5""],[""t18""],[""j1""],[""p2""],[""e19""],[""t1""],[""j2""],[""p28"",""p34""],[""e1"",""e3""],[""t13"",""t17""],[""j3"",""j5""],[""p24""],[""e16""],[""t34""],[""j4""],[""p3"",""p42""],[""e4"",""e17""],[""t29"",""t20""],[""j6"",""j7""],[""p10""],[""e6""],[""t16""],[""j8""","901,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4",6,1c8834441f20e22a0aef009c095a6cab,1005
1c8834441f20e22a0aef009c095a6cab,"""p2""", 4,"""p20"",""t5"",""e22"",""p8""],[""p22"",""t19"",""e24"",""e14"",""t7""],[""p21""],[""e5""],[""t18""],[""j1""],[""p2""],[""e19""],[""t1""],[""j2""],[""p28"",""p34""],[""e1"",""e3""],[""t13"",""t17""],[""j3"",""j5""],[""p24""],[""e16""],[""t34""],[""j4""],[""p3"",""p42""],[""e4"",""e17""],[""t29"",""t20""],[""j6"",""j7""],[""p10""],[""e6""],[""t16""],[""j8""","901,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4",7,1c8834441f20e22a0aef009c095a6cab,1005
1c8834441f20e22a0aef009c095a6cab,"""e19""", 4,"""p20"",""t5"",""e22"",""p8""],[""p22"",""t19"",""e24"",""e14"",""t7""],[""p21""],[""e5""],[""t18""],[""j1""],[""p2""],[""e19""],[""t1""],[""j2""],[""p28"",""p34""],[""e1"",""e3""],[""t13"",""t17""],[""j3"",""j5""],[""p24""],[""e16""],[""t34""],[""j4""],[""p3"",""p42""],[""e4"",""e17""],[""t29"",""t20""],[""j6"",""j7""],[""p10""],[""e6""],[""t16""],[""j8""","901,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4",8,1c8834441f20e22a0aef009c095a6cab,1005
1c8834441f20e22a0aef009c095a6cab,"""t1""", 4,"""p20"",""t5"",""e22"",""p8""],[""p22"",""t19"",""e24"",""e14"",""t7""],[""p21""],[""e5""],[""t18""],[""j1""],[""p2""],[""e19""],[""t1""],[""j2""],[""p28"",""p34""],[""e1"",""e3""],[""t13"",""t17""],[""j3"",""j5""],[""p24""],[""e16""],[""t34""],[""j4""],[""p3"",""p42""],[""e4"",""e17""],[""t29"",""t20""],[""j6"",""j7""],[""p10""],[""e6""],[""t16""],[""j8""","901,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4",9,1c8834441f20e22a0aef009c095a6cab,1005
1c8834441f20e22a0aef009c095a6cab,"""j2""", 4,"""p20"",""t5"",""e22"",""p8""],[""p22"",""t19"",""e24"",""e14"",""t7""],[""p21""],[""e5""],[""t18""],[""j1""],[""p2""],[""e19""],[""t1""],[""j2""],[""p28"",""p34""],[""e1"",""e3""],[""t13"",""t17""],[""j3"",""j5""],[""p24""],[""e16""],[""t34""],[""j4""],[""p3"",""p42""],[""e4"",""e17""],[""t29"",""t20""],[""j6"",""j7""],[""p10""],[""e6""],[""t16""],[""j8""","901,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4",10,1c8834441f20e22a0aef009c095a6cab,1005
1c8834441f20e22a0aef009c095a6cab,"""p28"",""p34""", 4,"""p20"",""t5"",""e22"",""p8""],[""p22"",""t19"",""e24"",""e14"",""t7""],[""p21""],[""e5""],[""t18""],[""j1""],[""p2""],[""e19""],[""t1""],[""j2""],[""p28"",""p34""],[""e1"",""e3""],[""t13"",""t17""],[""j3"",""j5""],[""p24""],[""e16""],[""t34""],[""j4""],[""p3"",""p42""],[""e4"",""e17""],[""t29"",""t20""],[""j6"",""j7""],[""p10""],[""e6""],[""t16""],[""j8""","901,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4",11,1c8834441f20e22a0aef009c095a6cab,1005
1c8834441f20e22a0aef009c095a6cab,"""e1"",""e3""", 4,"""p20"",""t5"",""e22"",""p8""],[""p22"",""t19"",""e24"",""e14"",""t7""],[""p21""],[""e5""],[""t18""],[""j1""],[""p2""],[""e19""],[""t1""],[""j2""],[""p28"",""p34""],[""e1"",""e3""],[""t13"",""t17""],[""j3"",""j5""],[""p24""],[""e16""],[""t34""],[""j4""],[""p3"",""p42""],[""e4"",""e17""],[""t29"",""t20""],[""j6"",""j7""],[""p10""],[""e6""],[""t16""],[""j8""","901,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4",12,1c8834441f20e22a0aef009c095a6cab,1005
1c8834441f20e22a0aef009c095a6cab,"""t13"",""t17""", 4,"""p20"",""t5"",""e22"",""p8""],[""p22"",""t19"",""e24"",""e14"",""t7""],[""p21""],[""e5""],[""t18""],[""j1""],[""p2""],[""e19""],[""t1""],[""j2""],[""p28"",""p34""],[""e1"",""e3""],[""t13"",""t17""],[""j3"",""j5""],[""p24""],[""e16""],[""t34""],[""j4""],[""p3"",""p42""],[""e4"",""e17""],[""t29"",""t20""],[""j6"",""j7""],[""p10""],[""e6""],[""t16""],[""j8""","901,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4",13,1c8834441f20e22a0aef009c095a6cab,1005
