placement_id,rs_date,rs_served,rs_imps_no_h,rs_imps_with_h,placement_id_1,date,impressions,served
24642ef3c54cbc3286dd214a3c67ea81,2016-02-10 00:00:00.0,719,5525,5762,,,,
24642ef3c54cbc3286dd214a3c67ea81,2016-02-11 00:00:00.0,431,3736,3943,24642ef3c54cbc3286dd214a3c67ea81,2016-02-11 00:00:00.0,4260,543
24642ef3c54cbc3286dd214a3c67ea81,2016-02-12 00:00:00.0,386,2776,2926,24642ef3c54cbc3286dd214a3c67ea81,2016-02-12 00:00:00.0,3787,576
24642ef3c54cbc3286dd214a3c67ea81,2016-02-13 00:00:00.0,367,2923,3016,24642ef3c54cbc3286dd214a3c67ea81,2016-02-13 00:00:00.0,3064,406
24642ef3c54cbc3286dd214a3c67ea81,2016-02-14 00:00:00.0,526,4514,4697,24642ef3c54cbc3286dd214a3c67ea81,2016-02-14 00:00:00.0,4742,623
24642ef3c54cbc3286dd214a3c67ea81,2016-02-15 00:00:00.0,705,7528,7833,24642ef3c54cbc3286dd214a3c67ea81,2016-02-15 00:00:00.0,8400,860
24642ef3c54cbc3286dd214a3c67ea81,2016-02-16 00:00:00.0,728,7700,8080,24642ef3c54cbc3286dd214a3c67ea81,2016-02-16 00:00:00.0,8050,860
24642ef3c54cbc3286dd214a3c67ea81,2016-02-17 00:00:00.0,768,7274,7578,24642ef3c54cbc3286dd214a3c67ea81,2016-02-17 00:00:00.0,7701,917
24642ef3c54cbc3286dd214a3c67ea81,2016-02-18 00:00:00.0,744,7108,7448,24642ef3c54cbc3286dd214a3c67ea81,2016-02-18 00:00:00.0,7508,895
24642ef3c54cbc3286dd214a3c67ea81,2016-02-19 00:00:00.0,753,4329,4521,24642ef3c54cbc3286dd214a3c67ea81,2016-02-19 00:00:00.0,5424,1120
24642ef3c54cbc3286dd214a3c67ea81,2016-02-20 00:00:00.0,433,2830,2983,24642ef3c54cbc3286dd214a3c67ea81,2016-02-20 00:00:00.0,3043,544
24642ef3c54cbc3286dd214a3c67ea81,2016-02-21 00:00:00.0,632,3997,4206,24642ef3c54cbc3286dd214a3c67ea81,2016-02-21 00:00:00.0,4377,788
24642ef3c54cbc3286dd214a3c67ea81,2016-02-22 00:00:00.0,1033,6261,6484,24642ef3c54cbc3286dd214a3c67ea81,2016-02-22 00:00:00.0,6963,1279
24642ef3c54cbc3286dd214a3c67ea81,2016-02-23 00:00:00.0,992,7116,7489,24642ef3c54cbc3286dd214a3c67ea81,2016-02-23 00:00:00.0,7551,1251
24642ef3c54cbc3286dd214a3c67ea81,2016-02-24 00:00:00.0,1372,8996,9406,24642ef3c54cbc3286dd214a3c67ea81,2016-02-24 00:00:00.0,9453,1735
24642ef3c54cbc3286dd214a3c67ea81,2016-02-25 00:00:00.0,2541,11798,12429,24642ef3c54cbc3286dd214a3c67ea81,2016-02-25 00:00:00.0,12427,2934
24642ef3c54cbc3286dd214a3c67ea81,2016-02-26 00:00:00.0,2303,9688,10239,24642ef3c54cbc3286dd214a3c67ea81,2016-02-26 00:00:00.0,10210,2635
24642ef3c54cbc3286dd214a3c67ea81,2016-02-27 00:00:00.0,1762,7526,8004,24642ef3c54cbc3286dd214a3c67ea81,2016-02-27 00:00:00.0,8128,2081
24642ef3c54cbc3286dd214a3c67ea81,2016-02-28 00:00:00.0,2789,10673,11190,24642ef3c54cbc3286dd214a3c67ea81,2016-02-28 00:00:00.0,11296,3206
24642ef3c54cbc3286dd214a3c67ea81,2016-02-29 00:00:00.0,3072,13781,14334,24642ef3c54cbc3286dd214a3c67ea81,2016-02-29 00:00:00.0,15923,3795
24642ef3c54cbc3286dd214a3c67ea81,2016-03-01 00:00:00.0,1069,12333,12739,24642ef3c54cbc3286dd214a3c67ea81,2016-03-01 00:00:00.0,16496,1459
24642ef3c54cbc3286dd214a3c67ea81,2016-03-02 00:00:00.0,1219,13585,13868,24642ef3c54cbc3286dd214a3c67ea81,2016-03-02 00:00:00.0,20003,1711
24642ef3c54cbc3286dd214a3c67ea81,2016-03-03 00:00:00.0,49,499,517,,,,
24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-02-10 00:00:00.0,53531,99671,163828,,,,
24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-02-11 00:00:00.0,49519,91367,154876,24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-02-11 00:00:00.0,169933,58112
24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-02-12 00:00:00.0,39916,73950,124649,24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-02-12 00:00:00.0,160017,55215
24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-02-13 00:00:00.0,51297,92881,154537,24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-02-13 00:00:00.0,158373,45629
24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-02-14 00:00:00.0,52930,98442,160059,24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-02-14 00:00:00.0,163172,56811
24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-02-15 00:00:00.0,58108,106351,171731,24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-02-15 00:00:00.0,178489,63842
24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-02-16 00:00:00.0,56328,109385,178360,24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-02-16 00:00:00.0,181759,60386
24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-02-17 00:00:00.0,56513,106311,173432,24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-02-17 00:00:00.0,178054,60722
24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-02-18 00:00:00.0,56444,108002,177009,24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-02-18 00:00:00.0,183125,61042
24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-02-19 00:00:00.0,46161,87335,147563,24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-02-19 00:00:00.0,170520,57532
24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-02-20 00:00:00.0,47678,88331,146844,24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-02-20 00:00:00.0,157081,53522
24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-02-21 00:00:00.0,53002,97135,159159,24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-02-21 00:00:00.0,166633,56686
24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-02-22 00:00:00.0,46286,94041,156968,24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-02-22 00:00:00.0,179800,50265
24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-02-23 00:00:00.0,48472,96119,158925,24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-02-23 00:00:00.0,171775,52395
24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-02-24 00:00:00.0,53485,103217,170626,24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-02-24 00:00:00.0,174426,57353
24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-02-25 00:00:00.0,56037,106960,174585,24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-02-25 00:00:00.0,178269,60456
24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-02-26 00:00:00.0,53086,97116,160508,24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-02-26 00:00:00.0,165603,57666
24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-02-27 00:00:00.0,50219,92520,152612,24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-02-27 00:00:00.0,157755,55000
24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-02-28 00:00:00.0,56349,102769,165815,24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-02-28 00:00:00.0,169841,61385
24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-02-29 00:00:00.0,50567,94980,157863,24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-02-29 00:00:00.0,176376,55598
24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-03-01 00:00:00.0,47880,94950,156741,24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-03-01 00:00:00.0,174208,57235
24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-03-02 00:00:00.0,39671,75858,124024,24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-03-02 00:00:00.0,171012,52595
24f0e12bc0bfbcf37d2f5e3a43cdf7da,2016-03-03 00:00:00.0,3552,5817,9430,,,,
2865f24d636ed9dac65bcf0e811e51d8,2016-02-10 00:00:00.0,163682,1002622,1011626,,,,
2865f24d636ed9dac65bcf0e811e51d8,2016-02-11 00:00:00.0,139840,803139,810790,2865f24d636ed9dac65bcf0e811e51d8,2016-02-11 00:00:00.0,919179,86029
2865f24d636ed9dac65bcf0e811e51d8,2016-02-12 00:00:00.0,101122,532403,536946,2865f24d636ed9dac65bcf0e811e51d8,2016-02-12 00:00:00.0,728478,85085
2865f24d636ed9dac65bcf0e811e51d8,2016-02-13 00:00:00.0,133509,807886,812546,2865f24d636ed9dac65bcf0e811e51d8,2016-02-13 00:00:00.0,831198,70203
2865f24d636ed9dac65bcf0e811e51d8,2016-02-14 00:00:00.0,183542,1091665,1097841,2865f24d636ed9dac65bcf0e811e51d8,2016-02-14 00:00:00.0,1121264,85678
2865f24d636ed9dac65bcf0e811e51d8,2016-02-15 00:00:00.0,228685,1167725,1174417,2865f24d636ed9dac65bcf0e811e51d8,2016-02-15 00:00:00.0,1236146,103956
2865f24d636ed9dac65bcf0e811e51d8,2016-02-16 00:00:00.0,195213,959724,965941,2865f24d636ed9dac65bcf0e811e51d8,2016-02-16 00:00:00.0,986524,101364
2865f24d636ed9dac65bcf0e811e51d8,2016-02-17 00:00:00.0,205370,930967,941445,2865f24d636ed9dac65bcf0e811e51d8,2016-02-17 00:00:00.0,968321,105321
2865f24d636ed9dac65bcf0e811e51d8,2016-02-18 00:00:00.0,187542,938902,945647,2865f24d636ed9dac65bcf0e811e51d8,2016-02-18 00:00:00.0,976851,94801
2865f24d636ed9dac65bcf0e811e51d8,2016-02-19 00:00:00.0,139908,698602,703948,2865f24d636ed9dac65bcf0e811e51d8,2016-02-19 00:00:00.0,867988,80360
2865f24d636ed9dac65bcf0e811e51d8,2016-02-20 00:00:00.0,140626,778264,783218,2865f24d636ed9dac65bcf0e811e51d8,2016-02-20 00:00:00.0,811214,62392
2865f24d636ed9dac65bcf0e811e51d8,2016-02-21 00:00:00.0,186493,1032942,1038777,2865f24d636ed9dac65bcf0e811e51d8,2016-02-21 00:00:00.0,1092416,79687
2865f24d636ed9dac65bcf0e811e51d8,2016-02-22 00:00:00.0,218918,875168,880777,2865f24d636ed9dac65bcf0e811e51d8,2016-02-22 00:00:00.0,1074846,104209
2865f24d636ed9dac65bcf0e811e51d8,2016-02-23 00:00:00.0,209284,823687,829261,2865f24d636ed9dac65bcf0e811e51d8,2016-02-23 00:00:00.0,883981,91132
2865f24d636ed9dac65bcf0e811e51d8,2016-02-24 00:00:00.0,226483,728206,733272,2865f24d636ed9dac65bcf0e811e51d8,2016-02-24 00:00:00.0,749646,89964
2865f24d636ed9dac65bcf0e811e51d8,2016-02-25 00:00:00.0,190553,546452,551046,2865f24d636ed9dac65bcf0e811e51d8,2016-02-25 00:00:00.0,563193,86770
2865f24d636ed9dac65bcf0e811e51d8,2016-02-26 00:00:00.0,177412,507133,511369,2865f24d636ed9dac65bcf0e811e51d8,2016-02-26 00:00:00.0,524963,87925
2865f24d636ed9dac65bcf0e811e51d8,2016-02-27 00:00:00.0,75191,497861,501219,2865f24d636ed9dac65bcf0e811e51d8,2016-02-27 00:00:00.0,515705,55256
2865f24d636ed9dac65bcf0e811e51d8,2016-02-28 00:00:00.0,49352,581020,584705,2865f24d636ed9dac65bcf0e811e51d8,2016-02-28 00:00:00.0,596361,54309
2865f24d636ed9dac65bcf0e811e51d8,2016-02-29 00:00:00.0,47743,425918,430043,2865f24d636ed9dac65bcf0e811e51d8,2016-02-29 00:00:00.0,535579,53151
2865f24d636ed9dac65bcf0e811e51d8,2016-03-01 00:00:00.0,59589,438231,442315,2865f24d636ed9dac65bcf0e811e51d8,2016-03-01 00:00:00.0,519777,61908
2865f24d636ed9dac65bcf0e811e51d8,2016-03-02 00:00:00.0,54683,417768,421343,2865f24d636ed9dac65bcf0e811e51d8,2016-03-02 00:00:00.0,614861,75720
2865f24d636ed9dac65bcf0e811e51d8,2016-03-03 00:00:00.0,5082,26699,26947,,,,
2919565c9f12b4d0a98b57beed3d2336,2016-02-10 00:00:00.0,3053,32630,33536,,,,
2919565c9f12b4d0a98b57beed3d2336,2016-02-11 00:00:00.0,2675,33072,33880,2919565c9f12b4d0a98b57beed3d2336,2016-02-11 00:00:00.0,36904,3102
2919565c9f12b4d0a98b57beed3d2336,2016-02-12 00:00:00.0,2084,25691,26155,2919565c9f12b4d0a98b57beed3d2336,2016-02-12 00:00:00.0,32378,2748
2919565c9f12b4d0a98b57beed3d2336,2016-02-13 00:00:00.0,1347,21634,22209,2919565c9f12b4d0a98b57beed3d2336,2016-02-13 00:00:00.0,22444,1353
2919565c9f12b4d0a98b57beed3d2336,2016-02-14 00:00:00.0,1223,18362,18723,2919565c9f12b4d0a98b57beed3d2336,2016-02-14 00:00:00.0,18803,1305
2919565c9f12b4d0a98b57beed3d2336,2016-02-15 00:00:00.0,2583,29148,29732,2919565c9f12b4d0a98b57beed3d2336,2016-02-15 00:00:00.0,30583,2696
2919565c9f12b4d0a98b57beed3d2336,2016-02-16 00:00:00.0,939,20050,20582,2919565c9f12b4d0a98b57beed3d2336,2016-02-16 00:00:00.0,20652,948
2919565c9f12b4d0a98b57beed3d2336,2016-02-17 00:00:00.0,1872,32043,32642,2919565c9f12b4d0a98b57beed3d2336,2016-02-17 00:00:00.0,32924,1969
2919565c9f12b4d0a98b57beed3d2336,2016-02-18 00:00:00.0,2362,33278,34000,2919565c9f12b4d0a98b57beed3d2336,2016-02-18 00:00:00.0,34508,2446
2919565c9f12b4d0a98b57beed3d2336,2016-02-19 00:00:00.0,1789,26582,27152,2919565c9f12b4d0a98b57beed3d2336,2016-02-19 00:00:00.0,31136,2166
2919565c9f12b4d0a98b57beed3d2336,2016-02-20 00:00:00.0,1978,28074,28829,2919565c9f12b4d0a98b57beed3d2336,2016-02-20 00:00:00.0,30107,2117
2919565c9f12b4d0a98b57beed3d2336,2016-02-21 00:00:00.0,1977,29279,29998,2919565c9f12b4d0a98b57beed3d2336,2016-02-21 00:00:00.0,30409,1982
2919565c9f12b4d0a98b57beed3d2336,2016-02-22 00:00:00.0,1605,20470,20945,2919565c9f12b4d0a98b57beed3d2336,2016-02-22 00:00:00.0,21942,1556
2919565c9f12b4d0a98b57beed3d2336,2016-02-23 00:00:00.0,1180,13891,14349,2919565c9f12b4d0a98b57beed3d2336,2016-02-23 00:00:00.0,14888,1192
2919565c9f12b4d0a98b57beed3d2336,2016-02-24 00:00:00.0,696,8453,8774,2919565c9f12b4d0a98b57beed3d2336,2016-02-24 00:00:00.0,8824,673
2919565c9f12b4d0a98b57beed3d2336,2016-02-25 00:00:00.0,3,16,90,2919565c9f12b4d0a98b57beed3d2336,2016-02-25 00:00:00.0,156,5
2919565c9f12b4d0a98b57beed3d2336,2016-02-26 00:00:00.0,1,6,126,2919565c9f12b4d0a98b57beed3d2336,2016-02-26 00:00:00.0,127,3
2919565c9f12b4d0a98b57beed3d2336,2016-02-27 00:00:00.0,0,10,42,2919565c9f12b4d0a98b57beed3d2336,2016-02-27 00:00:00.0,59,0
2919565c9f12b4d0a98b57beed3d2336,2016-02-28 00:00:00.0,3,15,30,2919565c9f12b4d0a98b57beed3d2336,2016-02-28 00:00:00.0,32,3
2919565c9f12b4d0a98b57beed3d2336,2016-02-29 00:00:00.0,0,18,44,2919565c9f12b4d0a98b57beed3d2336,2016-02-29 00:00:00.0,44,1
2919565c9f12b4d0a98b57beed3d2336,2016-03-01 00:00:00.0,48,5911,6064,2919565c9f12b4d0a98b57beed3d2336,2016-03-01 00:00:00.0,7087,62
2919565c9f12b4d0a98b57beed3d2336,2016-03-02 00:00:00.0,338,13323,13718,2919565c9f12b4d0a98b57beed3d2336,2016-03-02 00:00:00.0,18654,479
2919565c9f12b4d0a98b57beed3d2336,2016-03-03 00:00:00.0,25,988,1012,,,,
2b84d905945f262c00461a4b867fbba2,2016-02-10 00:00:00.0,3045,65788,73795,,,,
2b84d905945f262c00461a4b867fbba2,2016-02-11 00:00:00.0,3107,66928,76980,2b84d905945f262c00461a4b867fbba2,2016-02-11 00:00:00.0,83301,3412
2b84d905945f262c00461a4b867fbba2,2016-02-12 00:00:00.0,1827,44920,54231,2b84d905945f262c00461a4b867fbba2,2016-02-12 00:00:00.0,67443,2291
2b84d905945f262c00461a4b867fbba2,2016-02-13 00:00:00.0,3461,57561,64605,2b84d905945f262c00461a4b867fbba2,2016-02-13 00:00:00.0,65030,3221
2b84d905945f262c00461a4b867fbba2,2016-02-14 00:00:00.0,2996,53253,61490,,,,
2b84d905945f262c00461a4b867fbba2,2016-02-15 00:00:00.0,3125,58754,67735,2b84d905945f262c00461a4b867fbba2,2016-02-15 00:00:00.0,69293,3343
,,,,,2b84d905945f262c00461a4b867fbba2,2016-02-14 00:00:00.0,61596,3193
2b84d905945f262c00461a4b867fbba2,2016-02-16 00:00:00.0,3213,61353,70081,2b84d905945f262c00461a4b867fbba2,2016-02-16 00:00:00.0,70243,3415
2b84d905945f262c00461a4b867fbba2,2016-02-17 00:00:00.0,3496,67928,77206,2b84d905945f262c00461a4b867fbba2,2016-02-17 00:00:00.0,77709,3723
2b84d905945f262c00461a4b867fbba2,2016-02-18 00:00:00.0,3501,61527,70585,2b84d905945f262c00461a4b867fbba2,2016-02-18 00:00:00.0,71691,3728
2b84d905945f262c00461a4b867fbba2,2016-02-19 00:00:00.0,2956,52158,59600,2b84d905945f262c00461a4b867fbba2,2016-02-19 00:00:00.0,68693,3510
2b84d905945f262c00461a4b867fbba2,2016-02-20 00:00:00.0,3251,56646,64635,,,,
2b84d905945f262c00461a4b867fbba2,2016-02-21 00:00:00.0,3656,56507,65811,2b84d905945f262c00461a4b867fbba2,2016-02-21 00:00:00.0,66787,3756
,,,,,2b84d905945f262c00461a4b867fbba2,2016-02-20 00:00:00.0,67457,3604
2b84d905945f262c00461a4b867fbba2,2016-02-22 00:00:00.0,3212,42584,49193,2b84d905945f262c00461a4b867fbba2,2016-02-22 00:00:00.0,54140,3384
2b84d905945f262c00461a4b867fbba2,2016-02-23 00:00:00.0,2654,33468,37906,2b84d905945f262c00461a4b867fbba2,2016-02-23 00:00:00.0,39684,2785
2b84d905945f262c00461a4b867fbba2,2016-02-24 00:00:00.0,1949,26244,29550,2b84d905945f262c00461a4b867fbba2,2016-02-24 00:00:00.0,29660,2011
2b84d905945f262c00461a4b867fbba2,2016-02-25 00:00:00.0,2667,40227,45609,,,,
2b84d905945f262c00461a4b867fbba2,2016-02-26 00:00:00.0,4884,71729,82403,2b84d905945f262c00461a4b867fbba2,2016-02-26 00:00:00.0,83290,5036
,,,,,2b84d905945f262c00461a4b867fbba2,2016-02-25 00:00:00.0,45751,2753
2b84d905945f262c00461a4b867fbba2,2016-02-27 00:00:00.0,4833,66497,77575,2b84d905945f262c00461a4b867fbba2,2016-02-27 00:00:00.0,78605,4975
2b84d905945f262c00461a4b867fbba2,2016-02-28 00:00:00.0,5019,68499,80473,2b84d905945f262c00461a4b867fbba2,2016-02-28 00:00:00.0,80986,5173
2b84d905945f262c00461a4b867fbba2,2016-02-29 00:00:00.0,4710,59333,69461,2b84d905945f262c00461a4b867fbba2,2016-02-29 00:00:00.0,75585,4933
2b84d905945f262c00461a4b867fbba2,2016-03-01 00:00:00.0,4398,66516,77471,2b84d905945f262c00461a4b867fbba2,2016-03-01 00:00:00.0,84500,4903
2b84d905945f262c00461a4b867fbba2,2016-03-02 00:00:00.0,3583,55866,65563,2b84d905945f262c00461a4b867fbba2,2016-03-02 00:00:00.0,89712,4859
2b84d905945f262c00461a4b867fbba2,2016-03-03 00:00:00.0,268,3387,4154,,,,
2c47f0ab85d19a95fdb7db502169726f,2016-02-18 00:00:00.0,1599,13929,14155,2c47f0ab85d19a95fdb7db502169726f,2016-02-18 00:00:00.0,14666,1880
2c47f0ab85d19a95fdb7db502169726f,2016-02-19 00:00:00.0,2199,16799,16962,2c47f0ab85d19a95fdb7db502169726f,2016-02-19 00:00:00.0,21083,2901
2c47f0ab85d19a95fdb7db502169726f,2016-02-20 00:00:00.0,2461,15157,15335,2c47f0ab85d19a95fdb7db502169726f,2016-02-20 00:00:00.0,16096,2806
2c47f0ab85d19a95fdb7db502169726f,2016-02-21 00:00:00.0,2337,15363,15619,2c47f0ab85d19a95fdb7db502169726f,2016-02-21 00:00:00.0,16489,2601
2c47f0ab85d19a95fdb7db502169726f,2016-02-22 00:00:00.0,2606,18994,19374,2c47f0ab85d19a95fdb7db502169726f,2016-02-22 00:00:00.0,22238,2821
2c47f0ab85d19a95fdb7db502169726f,2016-02-23 00:00:00.0,3136,21779,22236,2c47f0ab85d19a95fdb7db502169726f,2016-02-23 00:00:00.0,23611,3482
2c47f0ab85d19a95fdb7db502169726f,2016-02-24 00:00:00.0,4209,27705,28482,2c47f0ab85d19a95fdb7db502169726f,2016-02-24 00:00:00.0,29372,4608
2c47f0ab85d19a95fdb7db502169726f,2016-02-25 00:00:00.0,4936,27283,27812,2c47f0ab85d19a95fdb7db502169726f,2016-02-25 00:00:00.0,28574,5201
2c47f0ab85d19a95fdb7db502169726f,2016-02-26 00:00:00.0,3842,22634,22982,2c47f0ab85d19a95fdb7db502169726f,2016-02-26 00:00:00.0,23665,4364
2c47f0ab85d19a95fdb7db502169726f,2016-02-27 00:00:00.0,4768,20507,21023,2c47f0ab85d19a95fdb7db502169726f,2016-02-27 00:00:00.0,21722,5312
2c47f0ab85d19a95fdb7db502169726f,2016-02-28 00:00:00.0,5464,24429,24866,2c47f0ab85d19a95fdb7db502169726f,2016-02-28 00:00:00.0,25389,5953
2c47f0ab85d19a95fdb7db502169726f,2016-02-29 00:00:00.0,4815,28211,28859,2c47f0ab85d19a95fdb7db502169726f,2016-02-29 00:00:00.0,33594,5250
2c47f0ab85d19a95fdb7db502169726f,2016-03-01 00:00:00.0,1395,19877,20349,2c47f0ab85d19a95fdb7db502169726f,2016-03-01 00:00:00.0,22850,1678
2c47f0ab85d19a95fdb7db502169726f,2016-03-02 00:00:00.0,1587,18782,19153,2c47f0ab85d19a95fdb7db502169726f,2016-03-02 00:00:00.0,27714,2124
2c47f0ab85d19a95fdb7db502169726f,2016-03-03 00:00:00.0,69,666,691,,,,
2c7e26ad1454b91577c43477661e506c,2016-02-10 00:00:00.0,232,1166,1177,,,,
2c7e26ad1454b91577c43477661e506c,2016-02-11 00:00:00.0,134,654,660,2c7e26ad1454b91577c43477661e506c,2016-02-11 00:00:00.0,935,209
2c7e26ad1454b91577c43477661e506c,2016-02-12 00:00:00.0,139,547,557,2c7e26ad1454b91577c43477661e506c,2016-02-12 00:00:00.0,744,162
2c7e26ad1454b91577c43477661e506c,2016-02-13 00:00:00.0,192,722,735,2c7e26ad1454b91577c43477661e506c,2016-02-13 00:00:00.0,739,211
2c7e26ad1454b91577c43477661e506c,2016-02-14 00:00:00.0,71,321,327,2c7e26ad1454b91577c43477661e506c,2016-02-14 00:00:00.0,419,103
2c7e26ad1454b91577c43477661e506c,2016-02-15 00:00:00.0,73,294,299,2c7e26ad1454b91577c43477661e506c,2016-02-15 00:00:00.0,327,76
2c7e26ad1454b91577c43477661e506c,2016-02-16 00:00:00.0,305,1533,1538,2c7e26ad1454b91577c43477661e506c,2016-02-16 00:00:00.0,1556,234
2c7e26ad1454b91577c43477661e506c,2016-02-17 00:00:00.0,399,1981,1988,2c7e26ad1454b91577c43477661e506c,2016-02-17 00:00:00.0,2051,447
2c7e26ad1454b91577c43477661e506c,2016-02-18 00:00:00.0,112,484,496,2c7e26ad1454b91577c43477661e506c,2016-02-18 00:00:00.0,890,178
2c7e26ad1454b91577c43477661e506c,2016-02-19 00:00:00.0,106,355,358,2c7e26ad1454b91577c43477661e506c,2016-02-19 00:00:00.0,449,113
2c7e26ad1454b91577c43477661e506c,2016-02-20 00:00:00.0,275,1228,1243,2c7e26ad1454b91577c43477661e506c,2016-02-20 00:00:00.0,1260,262
2c7e26ad1454b91577c43477661e506c,2016-02-21 00:00:00.0,461,1763,1781,2c7e26ad1454b91577c43477661e506c,2016-02-21 00:00:00.0,1825,479
2c7e26ad1454b91577c43477661e506c,2016-02-22 00:00:00.0,144,808,814,2c7e26ad1454b91577c43477661e506c,2016-02-22 00:00:00.0,1037,213
2c7e26ad1454b91577c43477661e506c,2016-02-23 00:00:00.0,282,1189,1198,2c7e26ad1454b91577c43477661e506c,2016-02-23 00:00:00.0,1261,274
2c7e26ad1454b91577c43477661e506c,2016-02-24 00:00:00.0,216,887,892,2c7e26ad1454b91577c43477661e506c,2016-02-24 00:00:00.0,910,232
2c7e26ad1454b91577c43477661e506c,2016-02-25 00:00:00.0,286,996,1002,2c7e26ad1454b91577c43477661e506c,2016-02-25 00:00:00.0,1291,312
2c7e26ad1454b91577c43477661e506c,2016-02-26 00:00:00.0,532,2207,2218,2c7e26ad1454b91577c43477661e506c,2016-02-26 00:00:00.0,2374,614
2c7e26ad1454b91577c43477661e506c,2016-02-27 00:00:00.0,2,4,8,2c7e26ad1454b91577c43477661e506c,2016-02-27 00:00:00.0,8,2
2c7e26ad1454b91577c43477661e506c,2016-02-28 00:00:00.0,3,8,11,2c7e26ad1454b91577c43477661e506c,2016-02-28 00:00:00.0,11,2
2c7e26ad1454b91577c43477661e506c,2016-02-29 00:00:00.0,0,0,4,2c7e26ad1454b91577c43477661e506c,2016-02-29 00:00:00.0,4,1
2c7e26ad1454b91577c43477661e506c,2016-03-01 00:00:00.0,1,9,13,2c7e26ad1454b91577c43477661e506c,2016-03-01 00:00:00.0,13,2
2c7e26ad1454b91577c43477661e506c,2016-03-02 00:00:00.0,0,2,6,2c7e26ad1454b91577c43477661e506c,2016-03-02 00:00:00.0,6,0
2d0a6b52a00ee1803ec3040773c88eec,2016-02-10 00:00:00.0,7658,11354,11601,,,,
2d0a6b52a00ee1803ec3040773c88eec,2016-02-11 00:00:00.0,7295,10699,10911,2d0a6b52a00ee1803ec3040773c88eec,2016-02-11 00:00:00.0,12267,7864
2d0a6b52a00ee1803ec3040773c88eec,2016-02-12 00:00:00.0,6447,9223,9439,2d0a6b52a00ee1803ec3040773c88eec,2016-02-12 00:00:00.0,11975,7861
2d0a6b52a00ee1803ec3040773c88eec,2016-02-13 00:00:00.0,4261,6520,6667,2d0a6b52a00ee1803ec3040773c88eec,2016-02-13 00:00:00.0,6881,4326
2d0a6b52a00ee1803ec3040773c88eec,2016-02-14 00:00:00.0,4068,6263,6369,2d0a6b52a00ee1803ec3040773c88eec,2016-02-14 00:00:00.0,6493,3723
2d0a6b52a00ee1803ec3040773c88eec,2016-02-15 00:00:00.0,6363,9774,10203,2d0a6b52a00ee1803ec3040773c88eec,2016-02-15 00:00:00.0,10671,6245
2d0a6b52a00ee1803ec3040773c88eec,2016-02-16 00:00:00.0,6838,9430,9750,2d0a6b52a00ee1803ec3040773c88eec,2016-02-16 00:00:00.0,9967,6569
2d0a6b52a00ee1803ec3040773c88eec,2016-02-17 00:00:00.0,7429,10394,10645,2d0a6b52a00ee1803ec3040773c88eec,2016-02-17 00:00:00.0,11004,7309
2d0a6b52a00ee1803ec3040773c88eec,2016-02-18 00:00:00.0,5883,10385,10648,2d0a6b52a00ee1803ec3040773c88eec,2016-02-18 00:00:00.0,11036,5842
